player_code,season,x,nx,pos,si,y,ny,pos_pred,w,player_pred,flat90,delta_vs_pos
201666,2018-19,78.54545454545455,11,MID,2,79.52631578947368,19,83.1,0.6573009993574788,80.10629272110822,90.0,-2.993707278891776
201666,2019-20,79.52631578947368,19,MID,3,85.85714285714286,21,83.1,0.7681391063467261,80.35491340416091,90.0,-2.7450865958390835
201666,2020-21,85.85714285714286,21,MID,4,80.8695652173913,23,83.1,0.7854841596035032,85.26569204004966,90.0,2.165692040049663
201666,2021-22,80.8695652173913,23,MID,5,85.6,30,83.1,0.8004147369923426,81.31472713009968,90.0,-1.7852728699003109
201666,2024-25,79.16666666666667,18,MID,8,81.11111111111111,18,83.1,0.7583704151151263,80.11707636721384,90.0,-2.9829236327861537
202641,2023-24,90.0,38,GK,7,90.0,34,89.9,0.8688672781338241,89.98688672781338,90.0,0.08688672781337914
202993,2021-22,85.66666666666667,15,MID,5,86.41176470588235,17,83.1,0.7234109190985335,84.9567546923529,90.0,1.856754692352908
202993,2024-25,78.5,18,MID,8,81.0952380952381,21,83.1,0.7583704151151263,79.61149609047041,90.0,-3.488503909529584
203341,2016-17,89.47058823529412,17,MID,0,88.9375,32,83.1,0.747742375132532,87.86355877805019,90.0,4.7635587780501965
203341,2017-18,88.9375,32,MID,1,88.66666666666667,36,83.1,0.8480167631939919,88.05029785514492,90.0,4.950297855144925
203341,2018-19,88.66666666666667,36,MID,2,88.6896551724138,29,83.1,0.8625832288761219,87.9017133074104,90.0,4.8017133074104095
203341,2019-20,88.6896551724138,29,MID,3,88.04166666666667,24,83.1,0.8348902810601913,87.76674877792611,90.0,4.6667487779261165
203341,2020-21,88.04166666666667,24,MID,4,88.22222222222223,18,83.1,0.8071268463216613,87.08855183223955,90.0,3.9885518322395512
203341,2021-22,88.22222222222223,18,MID,5,82.29411764705883,17,83.1,0.7583704151151263,86.9845417929786,90.0,3.8845417929786095
204214,2022-23,84.4,30,DEF,6,87.16666666666667,12,87.5,0.8395106600310144,84.89751695390386,90.0,-2.6024830460961397
204214,2023-24,87.16666666666667,12,DEF,7,88.26923076923077,26,87.5,0.6766242025254809,87.27445859915818,90.0,-0.22554140084181995
204480,2017-18,87.14285714285714,14,DEF,1,89.63636363636364,33,87.5,0.7093958374782874,87.24664434375775,90.0,-0.253355656242249
204480,2018-19,89.63636363636364,33,DEF,2,90.0,38,87.5,0.8519404196346568,89.32005453285586,90.0,1.8200545328558633
204480,2019-20,90.0,38,MID,3,90.0,32,83.1,0.8688672781338241,89.09518421912338,90.0,5.995184219123388
204480,2020-21,90.0,32,MID,4,90.0,35,83.1,0.8480167631939919,88.95131566603854,90.0,5.851315666038545
204480,2021-22,90.0,35,MID,5,90.0,36,83.1,0.8592098049585397,89.02854765421392,90.0,5.928547654213929
204480,2022-23,90.0,36,MID,6,87.69444444444444,36,83.1,0.8625832288761219,89.05182427924524,90.0,5.951824279245244
204480,2023-24,87.69444444444444,36,MID,7,86.3225806451613,31,83.1,0.8625832288761219,87.06309072378085,90.0,3.9630907237808515
204480,2024-25,86.3225806451613,31,MID,8,87.74285714285715,35,83.1,0.8438794878379978,85.81946970435536,90.0,2.7194697043553617
204580,2021-22,82.88,25,MID,5,83.22727272727273,22,83.1,0.8134021840999093,82.92105151949802,90.0,-0.17894848050197254
204580,2022-23,83.22727272727273,22,MID,6,83.11111111111111,36,83.1,0.7932186122041907,83.20095509609872,90.0,0.10095509609872977
204580,2023-24,83.11111111111111,36,MID,7,79.6923076923077,26,83.1,0.8625832288761219,83.10958425809864,90.0,0.009584258098641385
204580,2024-25,79.6923076923077,26,MID,8,83.46666666666667,15,83.1,0.8192820394525251,80.30813889632716,90.0,-2.7918611036728294
204716,2021-22,90.0,11,DEF,5,90.0,17,87.5,0.6573009993574788,89.1432524983937,90.0,1.643252498393693
204716,2022-23,90.0,17,DEF,6,86.76470588235294,17,87.5,0.747742375132532,89.36935593783133,90.0,1.8693559378313296
204716,2023-24,86.76470588235294,17,DEF,7,86.64285714285714,28,87.5,0.747742375132532,86.9501894300496,90.0,-0.5498105699503952
204716,2024-25,86.64285714285714,28,DEF,8,87.67647058823529,34,87.5,0.829995980948208,86.78857487347295,90.0,-0.7114251265270468
204968,2022-23,86.38888888888889,18,MID,6,84.0,20,83.1,0.7583704151151263,85.59419603193419,90.0,2.4941960319341945
204968,2023-24,84.0,20,MID,7,86.52941176470588,17,83.1,0.7771486250823768,83.79943376257414,90.0,0.6994337625741451
205651,2019-20,82.0,20,FWD,3,87.61904761904762,21,81.5,0.7771486250823768,81.88857431254118,90.0,0.3885743125411807
205651,2020-21,87.61904761904762,21,FWD,4,83.71428571428571,21,81.5,0.7854841596035032,86.30641497662143,90.0,4.806414976621426
205651,2021-22,83.71428571428571,21,FWD,5,85.52173913043478,23,81.5,0.7854841596035032,83.23928635340775,90.0,1.7392863534077492
205651,2022-23,85.52173913043478,23,FWD,6,77.6470588235294,17,81.5,0.8004147369923426,84.71905926833877,90.0,3.2190592683387678
206325,2018-19,90.0,12,MID,2,88.83333333333333,12,83.1,0.6766242025254809,87.76870699742582,90.0,4.668706997425829
206325,2019-20,88.83333333333333,12,DEF,3,87.625,16,87.5,0.6766242025254809,88.40216560336731,90.0,0.9021656033673082
206325,2020-21,87.625,16,DEF,4,90.0,10,87.5,0.736136374297603,87.59201704678719,90.0,0.09201704678719125
206325,2021-22,90.0,10,DEF,5,81.84,25,87.5,0.635521733076294,89.08880433269074,90.0,1.5888043326907422
206325,2022-23,81.84,25,DEF,6,82.72222222222223,18,87.5,0.8134021840999093,82.89614363799453,90.0,-4.603856362005473
206915,2020-21,76.75,12,MID,4,77.4,10,83.1,0.6766242025254809,78.8034363139632,90.0,-4.296563686036791
206915,2021-22,77.4,10,MID,5,81.5,10,83.1,0.635521733076294,79.47752612146513,90.0,-3.622473878534862
206915,2022-23,81.5,10,MID,6,79.36363636363636,11,83.1,0.635521733076294,82.08316522707793,90.0,-1.016834772922067
206915,2023-24,79.36363636363636,11,MID,7,78.22222222222223,18,83.1,0.6573009993574788,80.64408444785523,90.0,-2.4559155521447593
206915,2024-25,78.22222222222223,18,MID,8,85.05555555555556,18,83.1,0.7583704151151263,79.40083764182734,90.0,-3.699162358172657
207189,2019-20,77.45454545454545,11,MID,3,90.0,11,83.1,0.6573009993574788,79.3892370854455,90.0,-3.7107629145544934
207189,2023-24,88.40625,32,MID,7,86.54545454545455,22,83.1,0.8480167631939919,87.59978894969811,90.0,4.4997889496981145
207189,2024-25,86.54545454545455,22,MID,8,86.15151515151516,33,83.1,0.7932186122041907,85.83299867295808,90.0,2.7329986729580895
207283,2021-22,80.33333333333333,15,MID,5,78.60606060606061,33,83.1,0.7234109190985335,81.09856312382738,90.0,-2.001436876172619
207283,2022-23,78.60606060606061,33,MID,6,78.6,25,83.1,0.8519404196346568,79.27143138691456,90.0,-3.8285686130854373
208706,2021-22,87.18181818181819,11,MID,5,87.46666666666667,30,83.1,0.6573009993574788,85.78298317010461,90.0,2.6829831701046203
208706,2022-23,87.46666666666667,30,MID,6,88.21621621621621,37,83.1,0.8395106600310144,86.76586321546877,90.0,3.665863215468775
208706,2023-24,88.21621621621621,37,MID,7,86.13157894736842,38,83.1,0.8657987767774127,87.52961374172877,90.0,4.429613741728772
208706,2024-25,86.13157894736842,38,MID,8,88.25925925925925,27,83.1,0.8688672781338241,85.73403974844781,90.0,2.634039748447819
209036,2021-22,89.5,36,DEF,5,90.0,37,87.5,0.8625832288761219,89.22516645775224,90.0,1.7251664577522376
209036,2022-23,90.0,37,DEF,6,89.13636363636364,22,87.5,0.8657987767774127,89.66449694194353,90.0,2.1644969419435256
209036,2023-24,89.13636363636364,22,DEF,7,89.97058823529412,34,87.5,0.7932186122041907,88.79799409269776,90.0,1.2979940926977633
209036,2024-25,89.97058823529412,34,DEF,8,90.0,35,87.5,0.855666585386568,89.61399979919034,90.0,2.1139997991903385
209042,2021-22,86.71428571428571,14,MID,5,83.76470588235294,17,83.1,0.7093958374782874,85.66395924117151,90.0,2.563959241171517
209046,2023-24,84.5,18,MID,7,85.77272727272727,22,83.1,0.7583704151151263,84.16171858116118,90.0,1.0617185811611876
209046,2024-25,85.77272727272727,22,MID,8,80.94117647058823,17,83.1,0.7932186122041907,85.22005701807302,90.0,2.1200570180730267
209243,2021-22,81.15,20,MID,5,75.73684210526316,19,83.1,0.7771486250823768,81.58456018108937,90.0,-1.5154398189106217
209244,2020-21,86.13333333333334,15,MID,4,85.65217391304348,23,83.1,0.7234109190985335,85.2943464545989,90.0,2.1943464545989
209244,2021-22,85.65217391304348,23,MID,5,87.33333333333333,15,83.1,0.8004147369923426,85.14279761136741,90.0,2.042797611367419
209244,2022-23,87.33333333333333,15,MID,6,85.18181818181819,33,83.1,0.7234109190985335,86.16243955751712,90.0,3.0624395575171235
209244,2023-24,85.18181818181819,33,MID,7,81.94736842105263,19,83.1,0.8519404196346568,84.87358505542124,90.0,1.7735850554212504
209244,2024-25,81.94736842105263,19,MID,8,84.95454545454545,22,83.1,0.7681391063467261,82.21461860900035,90.0,-0.8853813909996404
209289,2020-21,80.23529411764706,17,MID,4,81.9,20,83.1,0.747742375132532,80.95793801947327,90.0,-2.1420619805267194
209289,2024-25,74.95454545454545,22,MID,8,76.78947368421052,19,83.1,0.7932186122041907,76.63887384968223,90.0,-6.461126150317767
209365,2024-25,86.36363636363636,22,DEF,8,90.0,13,87.5,0.7932186122041907,86.59861521340432,90.0,-0.9013847865956848
209400,2024-25,81.0,15,MID,8,84.05,20,83.1,0.7234109190985335,81.58083706989308,90.0,-1.5191629301069156
210156,2022-23,72.5625,16,FWD,6,77.0,11,81.5,0.736136374297603,74.92078115471517,90.0,-6.579218845284828
210494,2022-23,88.55555555555556,18,DEF,6,88.42857142857143,21,87.5,0.7583704151151263,88.30050210484376,90.0,0.8005021048437584
211975,2022-23,89.17391304347827,23,DEF,6,89.25925925925925,27,87.5,0.8004147369923426,88.83982466844371,90.0,1.3398246684437112
211975,2023-24,89.25925925925925,27,DEF,7,87.81818181818181,22,87.5,0.8248026562634164,88.95104171009305,90.0,1.451041710093051
212314,2023-24,80.25,12,MID,7,83.07407407407408,27,83.1,0.6766242025254809,81.17162102280238,90.0,-1.9283789771976103
212314,2024-25,83.07407407407408,27,MID,8,87.70588235294117,17,83.1,0.8248026562634164,83.0786162274302,90.0,-0.021383772569791404
212319,2017-18,85.9,30,MID,1,84.58620689655173,29,83.1,0.8395106600310144,85.45062984808685,90.0,2.3506298480868537
212319,2018-19,84.58620689655173,29,MID,2,86.11428571428571,35,83.1,0.8348902810601913,84.34081969357567,90.0,1.2408196935756735
212319,2019-20,86.11428571428571,35,MID,3,88.25,32,83.1,0.8592098049585397,85.68990384066073,90.0,2.589903840660739
212319,2020-21,88.25,32,FWD,4,88.85185185185185,27,81.5,0.8480167631939919,87.22411315155945,90.0,5.72411315155945
213999,2023-24,85.07692307692308,26,MID,7,82.375,16,83.1,0.8192820394525251,84.7196575703023,90.0,1.6196575703023086
214048,2020-21,90.0,14,DEF,4,89.6,30,87.5,0.7093958374782874,89.27348959369571,90.0,1.7734895936957145
214048,2021-22,89.6,30,DEF,5,89.37837837837837,37,87.5,0.8395106600310144,89.26297238606512,90.0,1.7629723860651154
214048,2022-23,89.37837837837837,37,DEF,6,90.0,38,87.5,0.8657987767774127,89.12629770232513,90.0,1.6262977023251324
214048,2023-24,90.0,38,DEF,7,90.0,37,87.5,0.8688672781338241,89.67216819533455,90.0,2.1721681953345495
214048,2024-25,90.0,37,DEF,8,90.0,17,87.5,0.8657987767774127,89.66449694194353,90.0,2.1644969419435256
214590,2018-19,89.54285714285714,35,DEF,2,88.97058823529412,34,87.5,0.8592098049585397,89.25524288727246,90.0,1.755242887272459
214590,2019-20,88.97058823529412,34,DEF,3,90.0,34,87.5,0.855666585386568,88.75833321380377,90.0,1.2583332138037662
214590,2020-21,90.0,34,DEF,4,89.65,20,87.5,0.855666585386568,89.63916646346642,90.0,2.139166463466424
214590,2021-22,89.65,20,DEF,5,86.875,16,87.5,0.7771486250823768,89.17086954392711,90.0,1.670869543927111
214590,2022-23,86.875,16,DEF,6,87.95,20,87.5,0.736136374297603,87.039914766064,90.0,-0.46008523393599887
214590,2023-24,87.95,20,DEF,7,89.31428571428572,35,87.5,0.7771486250823768,87.84971688128707,90.0,0.34971688128706546
214590,2024-25,89.31428571428572,35,DEF,8,87.3913043478261,23,87.5,0.8592098049585397,89.0588520747105,90.0,1.5588520747105008
215059,2020-21,90.0,27,GK,4,90.0,37,89.9,0.8248026562634164,89.98248026562635,90.0,0.08248026562634436
215059,2021-22,90.0,37,GK,5,90.0,23,89.9,0.8657987767774127,89.98657987767774,90.0,0.08657987767773534
215059,2022-23,90.0,23,GK,6,89.5625,16,89.9,0.8004147369923426,89.98004147369923,90.0,0.08004147369922521
215059,2023-24,89.5625,16,GK,7,90.0,32,89.9,0.736136374297603,89.65155397367455,90.0,-0.24844602632545332
215059,2024-25,90.0,32,GK,8,89.29411764705883,34,89.9,0.8480167631939919,89.9848016763194,90.0,0.08480167631940105
215136,2022-23,87.47368421052632,19,DEF,6,88.23529411764706,17,87.5,0.7681391063467261,87.47978581299088,90.0,-0.020214187009116813
215136,2023-24,88.23529411764706,17,DEF,7,88.25,28,87.5,0.747742375132532,88.04981056995038,90.0,0.549810569950381
215136,2024-25,88.25,28,DEF,8,89.97058823529412,34,87.5,0.829995980948208,88.12249698571115,90.0,0.6224969857111518
215379,2023-24,79.6,10,MID,7,80.93548387096774,31,83.1,0.635521733076294,80.87567393423296,90.0,-2.2243260657670305
215379,2024-25,80.93548387096774,31,MID,8,88.83783783783784,37,83.1,0.8438794878379978,81.27340923761518,90.0,-1.8265907623848108
215413,2021-22,87.91304347826087,23,MID,5,81.73076923076923,26,83.1,0.8004147369923426,86.95243092978488,90.0,3.8524309297848873
215439,2019-20,89.45454545454545,11,MID,3,90.0,38,83.1,0.6573009993574788,87.27684907773525,90.0,4.176849077735255
215439,2020-21,90.0,38,MID,4,89.6470588235294,34,83.1,0.8688672781338241,89.09518421912338,90.0,5.995184219123388
215439,2021-22,89.6470588235294,34,MID,5,85.58064516129032,31,83.1,0.855666585386568,88.7020994678544,90.0,5.602099467854401
215439,2022-23,85.58064516129032,31,MID,6,86.90322580645162,31,83.1,0.8438794878379978,85.19336556821749,90.0,2.093365568217493
215439,2023-24,86.90322580645162,31,MID,7,85.76923076923077,26,83.1,0.8438794878379978,86.30946424568064,90.0,3.2094642456806497
215439,2024-25,85.76923076923077,26,MID,8,84.30434782608695,23,83.1,0.8192820394525251,85.28685282838482,90.0,2.186852828384829
215711,2022-23,73.86363636363636,22,MID,6,80.3157894736842,19,83.1,0.7932186122041907,75.77354445455038,90.0,-7.326455545449619
215711,2023-24,80.3157894736842,19,MID,7,71.54545454545455,11,83.1,0.7681391063467261,80.96133901443463,90.0,-2.138660985565366
216051,2021-22,89.36842105263158,19,DEF,5,88.66666666666667,24,87.5,0.7681391063467261,88.93520727764783,90.0,1.4352072776478337
216051,2022-23,88.66666666666667,24,DEF,6,90.0,35,87.5,0.8071268463216613,88.44164798737528,90.0,0.9416479873752763
216051,2023-24,90.0,35,DEF,7,90.0,30,87.5,0.8592098049585397,89.64802451239635,90.0,2.148024512396347
216051,2024-25,90.0,30,DEF,8,86.64285714285714,28,87.5,0.8395106600310144,89.59877665007753,90.0,2.098776650077525
216616,2023-24,88.96875,32,DEF,7,89.2,35,87.5,0.8480167631939919,88.74552462094118,90.0,1.2455246209411825
216646,2021-22,78.0,12,MID,5,74.625,16,83.1,0.6766242025254809,79.64921656712005,90.0,-3.4507834328799447
216646,2022-23,74.625,16,MID,6,80.79310344827586,29,83.1,0.736136374297603,76.86124422782781,90.0,-6.238755772172183
216646,2023-24,80.79310344827586,29,FWD,7,86.42424242424242,33,81.5,0.8348902810601913,80.90981893925056,90.0,-0.590181060749444
217593,2019-20,80.68181818181819,22,MID,3,83.06666666666666,30,83.1,0.7932186122041907,81.18185317412441,90.0,-1.9181468258755814
217593,2020-21,83.06666666666666,30,MID,4,87.26666666666667,30,83.1,0.8395106600310144,83.0720163113323,90.0,-0.027983688667688966
217593,2021-22,87.26666666666667,30,MID,5,79.5,14,83.1,0.8395106600310144,86.59796108346256,90.0,3.4979610834625703
218031,2019-20,89.29411764705883,34,DEF,3,90.0,19,87.5,0.855666585386568,89.0351665208406,90.0,1.5351665208406047
218031,2020-21,90.0,19,DEF,4,89.17857142857143,28,87.5,0.7681391063467261,89.42034776586681,90.0,1.9203477658668078
219168,2022-23,82.94117647058823,17,FWD,6,81.5,26,81.5,0.747742375132532,82.57762871710277,90.0,1.077628717102769
219168,2023-24,81.5,26,FWD,7,84.125,32,81.5,0.8192820394525251,81.5,90.0,0.0
219352,2020-21,87.56666666666666,30,MID,4,77.0,14,83.1,0.8395106600310144,86.84981428147186,90.0,3.7498142814718705
219847,2020-21,79.6470588235294,17,MID,4,82.26315789473684,19,83.1,0.747742375132532,80.51808956351296,90.0,-2.5819104364870356
219847,2021-22,82.26315789473684,19,MID,5,83.53571428571429,28,83.1,0.7681391063467261,82.45718885310984,90.0,-0.6428111468901534
219847,2022-23,83.53571428571429,28,FWD,6,85.35714285714286,28,81.5,0.829995980948208,83.18963467550172,90.0,1.689634675501722
219847,2023-24,85.35714285714286,28,MID,7,89.1,20,83.1,0.829995980948208,84.97341949985453,90.0,1.8734194998545348
219924,2018-19,90.0,33,DEF,2,89.12903225806451,31,87.5,0.8519404196346568,89.62985104908664,90.0,2.129851049086639
219924,2019-20,89.12903225806451,31,DEF,3,90.0,15,87.5,0.8438794878379978,88.87470690760706,90.0,1.374706907607063
219924,2020-21,90.0,15,DEF,4,87.0,11,87.5,0.7234109190985335,89.30852729774634,90.0,1.8085272977463376
219924,2021-22,87.0,11,DEF,5,88.36363636363636,22,87.5,0.6573009993574788,87.17134950032126,90.0,-0.32865049967874427
219924,2022-23,88.36363636363636,22,DEF,6,87.75,16,87.5,0.7932186122041907,88.18505243781271,90.0,0.6850524378127147
219924,2023-24,87.75,16,DEF,7,89.0,14,87.5,0.736136374297603,87.6840340935744,90.0,0.1840340935743967
219961,2020-21,87.15384615384616,26,MID,4,87.54838709677419,31,83.1,0.8192820394525251,86.42124334454986,90.0,3.3212433445498704
220237,2022-23,89.31428571428572,35,DEF,6,87.73333333333333,15,87.5,0.8592098049585397,89.0588520747105,90.0,1.5588520747105008
220566,2019-20,87.72,25,MID,3,90.0,29,83.1,0.8134021840999093,86.85791809054159,90.0,3.757918090541594
220566,2020-21,90.0,29,MID,4,88.40625,32,83.1,0.8348902810601913,88.86074293931532,90.0,5.760742939315321
220566,2021-22,88.40625,32,MID,5,88.3225806451613,31,83.1,0.8480167631939919,87.59978894969811,90.0,4.4997889496981145
220566,2022-23,88.3225806451613,31,MID,6,87.45454545454545,33,83.1,0.8438794878379978,87.50722868003136,90.0,4.407228680031366
220627,2019-20,90.0,11,DEF,3,90.0,23,87.5,0.6573009993574788,89.1432524983937,90.0,1.643252498393693
220627,2020-21,90.0,23,DEF,4,90.0,10,87.5,0.8004147369923426,89.50103684248086,90.0,2.0010368424808576
220627,2021-22,90.0,10,DEF,5,89.42857142857143,14,87.5,0.635521733076294,89.08880433269074,90.0,1.5888043326907422
220627,2024-25,86.40625,32,DEF,8,87.85,20,87.5,0.8480167631939919,86.57248166525657,90.0,-0.927518334743425
220688,2019-20,79.16666666666667,12,FWD,3,79.45,20,81.5,0.6766242025254809,79.9212101941072,90.0,-1.5787898058927965
220688,2020-21,79.45,20,MID,4,82.23076923076923,13,83.1,0.7771486250823768,80.26340751844933,90.0,-2.8365924815506673
221399,2020-21,86.13333333333334,30,MID,4,84.81481481481481,27,83.1,0.8395106600310144,85.64651566876076,90.0,2.5465156687607617
221399,2021-22,84.81481481481481,27,MID,5,80.15625,32,83.1,0.8248026562634164,84.5143838142591,90.0,1.4143838142591107
221399,2022-23,80.15625,32,MID,6,85.25,24,83.1,0.8480167631939919,80.60365065334769,90.0,-2.496349346652309
221399,2023-24,85.25,24,MID,7,78.4090909090909,22,83.1,0.8071268463216613,84.83532271959157,90.0,1.7353227195915792
221466,2022-23,87.81481481481481,27,DEF,6,87.16666666666667,24,87.5,0.8248026562634164,87.75966009549032,90.0,0.2596600954903181
221466,2023-24,87.16666666666667,24,DEF,7,82.83333333333333,12,87.5,0.8071268463216613,87.23095771789278,90.0,-0.2690422821072218
221466,2024-25,82.83333333333333,12,DEF,8,88.86486486486487,37,87.5,0.6766242025254809,84.3424203882144,90.0,-3.157579611785593
221632,2021-22,89.6,20,DEF,5,89.6923076923077,26,87.5,0.7771486250823768,89.13201211267298,90.0,1.6320121126729816
221632,2022-23,89.6923076923077,26,DEF,6,90.0,30,87.5,0.8192820394525251,89.2961183172613,90.0,1.7961183172613033
221632,2023-24,90.0,30,DEF,7,84.8125,16,87.5,0.8395106600310144,89.59877665007753,90.0,2.098776650077525
221632,2024-25,84.8125,16,DEF,8,88.3,20,87.5,0.736136374297603,85.52163349407519,90.0,-1.9783665059248108
221820,2024-25,87.55,20,DEF,8,89.75,12,87.5,0.7771486250823768,87.53885743125412,90.0,0.03885743125411523
222531,2022-23,88.52941176470588,34,MID,6,88.05714285714286,35,83.1,0.855666585386568,87.74576622536354,90.0,4.645766225363545
222531,2023-24,88.05714285714286,35,MID,7,83.27272727272727,33,83.1,0.8592098049585397,87.35922574743734,90.0,4.259225747437341
222531,2024-25,83.27272727272727,33,MID,8,86.74285714285715,35,83.1,0.8519404196346568,83.24715334520963,90.0,0.14715334520963097
222683,2023-24,70.13636363636364,22,MID,7,76.92592592592592,27,83.1,0.7932186122041907,72.81700235451659,90.0,-10.282997645483405
222694,2020-21,87.80952380952381,21,DEF,4,88.61904761904762,21,87.5,0.7854841596035032,87.74312604940108,90.0,0.2431260494010843
222694,2021-22,88.61904761904762,21,DEF,5,87.41666666666667,24,87.5,0.7854841596035032,88.37899417860393,90.0,0.8789941786039321
223094,2022-23,85.0,31,FWD,6,87.89285714285714,28,81.5,0.8438794878379978,84.453578207433,90.0,2.9535782074329973
223094,2023-24,87.89285714285714,28,FWD,7,88.25806451612904,31,81.5,0.829995980948208,86.80604573534747,90.0,5.3060457353474675
223094,2024-25,88.25806451612904,31,FWD,8,87.60606060606061,33,81.5,0.8438794878379978,87.20299202264712,90.0,5.702992022647123
223340,2019-20,85.17647058823529,17,MID,3,84.75862068965517,29,83.1,0.747742375132532,84.6526650495399,90.0,1.552665049539911
223340,2020-21,84.75862068965517,29,MID,4,83.44117647058823,34,83.1,0.8348902810601913,84.48476629375845,90.0,1.3847662937584602
223340,2021-22,83.44117647058823,34,MID,5,87.65714285714286,35,83.1,0.855666585386568,83.39193330560246,90.0,0.2919333056024698
223340,2022-23,87.65714285714286,35,MID,6,84.61764705882354,34,83.1,0.8592098049585397,87.01554182545391,90.0,3.9155418254539143
223340,2023-24,84.61764705882354,34,MID,7,85.11764705882354,17,83.1,0.855666585386568,84.39859987664549,90.0,1.298599876645497
223340,2024-25,85.11764705882354,17,MID,8,85.30434782608695,23,83.1,0.747742375132532,84.60868020394388,90.0,1.5086802039438822
223434,2023-24,85.75,16,DEF,7,86.6,10,87.5,0.736136374297603,86.2117613449792,90.0,-1.2882386550208054
224024,2022-23,81.46153846153847,26,MID,6,86.5,30,83.1,0.8192820394525251,81.75763788920472,90.0,-1.3423621107952783
224024,2023-24,86.5,30,MID,7,84.32,25,83.1,0.8395106600310144,85.95433624410545,90.0,2.854336244105454
224024,2024-25,84.32,25,MID,8,84.05555555555556,18,83.1,0.8134021840999093,84.0923506646019,90.0,0.9923506646019007
224967,2021-22,87.72727272727273,11,DEF,5,89.82142857142857,28,87.5,0.6573009993574788,87.64938659076307,90.0,0.14938659076307204
224967,2022-23,89.82142857142857,28,DEF,6,89.77777777777777,27,87.5,0.829995980948208,89.42677638434405,90.0,1.926776384344052
224967,2023-24,89.77777777777777,27,DEF,7,89.91176470588235,34,87.5,0.8248026562634164,89.37871716148888,90.0,1.8787171614888791
224967,2024-25,89.91176470588235,34,DEF,8,89.66666666666667,33,87.5,0.855666585386568,89.56366647063818,90.0,2.063666470638182
225321,2019-20,90.0,37,GK,3,90.0,38,89.9,0.8657987767774127,89.98657987767774,90.0,0.08657987767773534
225321,2020-21,90.0,38,GK,4,90.0,34,89.9,0.8688672781338241,89.98688672781338,90.0,0.08688672781337914
225321,2021-22,90.0,34,GK,5,90.0,38,89.9,0.855666585386568,89.98556665853866,90.0,0.08556665853865297
225321,2024-25,90.0,30,GK,8,90.0,11,89.9,0.8395106600310144,89.9839510660031,90.0,0.08395106600309532
225796,2019-20,87.4375,16,DEF,3,90.0,25,87.5,0.736136374297603,87.45399147660639,90.0,-0.046008523393609835
225796,2020-21,90.0,25,DEF,4,88.21052631578948,19,87.5,0.8134021840999093,89.53350546024977,90.0,2.0335054602497706
225796,2021-22,88.21052631578948,19,DEF,5,90.0,12,87.5,0.7681391063467261,88.04578304924635,90.0,0.5457830492463529
225796,2024-25,81.5,10,DEF,8,88.42105263157895,19,87.5,0.635521733076294,83.68686960154224,90.0,-3.8131303984577585
225902,2021-22,81.72727272727273,11,MID,5,79.44444444444444,18,83.1,0.6573009993574788,82.1977049917911,90.0,-0.9022950082088954
226597,2020-21,88.68181818181819,22,DEF,4,88.38235294117646,34,87.5,0.7932186122041907,88.43744017805949,90.0,0.9374401780594894
226597,2021-22,88.38235294117646,34,DEF,5,89.71052631578948,38,87.5,0.855666585386568,88.25499992828226,90.0,0.7549999282822597
226597,2022-23,89.71052631578948,38,DEF,6,89.6969696969697,33,87.5,0.8688672781338241,89.42065398324318,90.0,1.9206539832431844
226597,2023-24,89.6969696969697,33,DEF,7,90.0,25,87.5,0.8519404196346568,89.371687285561,90.0,1.871687285560995
226597,2024-25,90.0,25,DEF,8,89.53333333333333,30,87.5,0.8134021840999093,89.53350546024977,90.0,2.0335054602497706
226944,2022-23,88.22222222222223,18,MID,6,84.0,19,83.1,0.7583704151151263,86.9845417929786,90.0,3.8845417929786095
226944,2023-24,84.0,19,MID,7,84.94736842105263,19,83.1,0.7681391063467261,83.79132519571206,90.0,0.6913251957120679
226944,2024-25,84.94736842105263,19,MID,8,86.0625,16,83.1,0.7681391063467261,84.51903592804052,90.0,1.419035928040529
226956,2021-22,89.08333333333333,12,DEF,5,88.54545454545455,11,87.5,0.6766242025254809,88.57132165399867,90.0,1.071321653998666
226956,2022-23,88.54545454545455,11,DEF,6,80.47619047619048,21,87.5,0.6573009993574788,88.18717831751009,90.0,0.6871783175100887
226956,2023-24,80.47619047619048,21,DEF,7,88.27272727272727,11,87.5,0.7854841596035032,81.9829088789754,90.0,-5.517091121024606
227127,2018-19,87.11764705882354,17,MID,2,82.75,12,83.1,0.747742375132532,86.10416495420894,90.0,3.004164954208946
227127,2019-20,82.75,12,MID,3,89.38235294117646,34,83.1,0.6766242025254809,82.86318152911608,90.0,-0.23681847088391805
227127,2020-21,89.38235294117646,34,MID,4,86.08695652173913,23,83.1,0.855666585386568,88.47559948936973,90.0,5.375599489369733
227127,2023-24,81.21739130434783,23,MID,7,80.41666666666667,12,83.1,0.8004147369923426,81.59313225601007,90.0,-1.506867743989929
227444,2024-25,90.0,37,DEF,8,90.0,37,87.5,0.8657987767774127,89.66449694194353,90.0,2.1644969419435256
228286,2020-21,90.0,30,GK,4,90.0,34,89.9,0.8395106600310144,89.9839510660031,90.0,0.08395106600309532
230001,2024-25,85.38709677419355,31,DEF,8,75.5,10,87.5,0.8438794878379978,85.71696430795521,90.0,-1.7830356920447912
230046,2019-20,87.46428571428571,28,MID,3,86.375,32,83.1,0.829995980948208,86.72233960256682,90.0,3.622339602566825
