season,team,opp,md,rest,opp_rest,rest_diff,resid
2425,Man United,Fulham,23,7.0,8.0,-1.0,-0.8240153239641979
2425,Man United,Crystal Palace,24,6.0,7.0,-1.0,-0.05356794070419335
2425,Man United,Tottenham,25,14.0,14.0,0.0,-0.038417680036976654
2425,Man United,Everton,26,5.0,6.0,-1.0,-0.512554102120966
2425,Man United,Ipswich,27,4.0,4.0,0.0,-0.7518119991130343
2425,Man United,Arsenal,28,10.0,10.0,0.0,0.2854784904343337
2425,Man United,Leicester,29,7.0,7.0,0.0,-0.7013227367152473
2425,Man United,Nott'm Forest,30,16.0,17.0,-1.0,0.6754663587994088
2425,Man United,Man City,31,4.0,3.0,1.0,-0.12331346668435961
2425,Man United,Newcastle,32,7.0,5.0,2.0,-0.3786488250807182
2425,Man United,Wolves,33,6.0,7.0,-1.0,-0.34913315154926683
2425,Man United,Bournemouth,34,7.0,7.0,0.0,0.7786262960083374
2425,Man United,Brentford,35,7.0,2.0,5.0,-0.20108395042627625
2425,Man United,West Ham,36,7.0,7.0,0.0,0.5225616648552571
2425,Man United,Chelsea,37,5.0,5.0,0.0,-0.766281788758657
2425,Man United,Aston Villa,38,8.0,8.0,0.0,0.7672420446311348
2425,Newcastle,Bournemouth,2,7.0,7.0,0.0,0.48695305724838844
2425,Newcastle,Tottenham,3,6.0,7.0,-1.0,-0.641891743653414
2425,Newcastle,Wolves,4,14.0,15.0,-1.0,-0.02659463734599865
2425,Newcastle,Fulham,5,5.0,7.0,-2.0,-0.17685765427642863
2425,Newcastle,Man City,6,6.0,5.0,1.0,-1.1027997880841593
2425,Newcastle,Everton,7,7.0,7.0,0.0,-0.40949561965899184
2425,Newcastle,Brighton,8,13.0,12.0,1.0,0.1698799810447258
2425,Newcastle,Chelsea,9,8.0,6.0,2.0,0.3709292079662305
2425,Newcastle,Arsenal,10,5.0,5.0,0.0,-0.4143110838504449
2425,Newcastle,Nott'm Forest,11,8.0,7.0,1.0,0.38902379336466164
2425,Newcastle,West Ham,12,15.0,16.0,-1.0,-0.7261743990861602
2425,Newcastle,Crystal Palace,13,4.0,7.0,-3.0,-1.5618948531004613
2425,Newcastle,Liverpool,14,4.0,3.0,1.0,0.14632961546209278
2425,Newcastle,Brentford,15,2.0,2.0,0.0,0.2979117592369862
2425,Newcastle,Leicester,16,7.0,6.0,1.0,1.1547697859677926
2425,Newcastle,Ipswich,17,7.0,7.0,0.0,1.0493124824483377
2425,Newcastle,Aston Villa,18,5.0,5.0,0.0,1.0470709449747877
2425,Newcastle,Man United,19,4.0,4.0,0.0,0.6520269052248171
2425,Newcastle,Tottenham,20,4.0,5.0,-1.0,0.6098325483100338
2425,Newcastle,Wolves,21,11.0,8.0,3.0,0.28383843700378875
2425,Newcastle,Bournemouth,22,2.0,3.0,-1.0,-0.8841226723487872
2425,Newcastle,Southampton,23,7.0,6.0,1.0,-0.19984538870225688
2425,Newcastle,Fulham,24,7.0,5.0,2.0,-0.3338543753607319
2425,Newcastle,Man City,25,14.0,12.0,2.0,-1.2186171012472207
2425,Newcastle,Nott'm Forest,26,7.0,7.0,0.0,0.8847318366104493
2425,Newcastle,Liverpool,27,3.0,3.0,0.0,-0.6632203500231224
2425,Newcastle,West Ham,28,11.0,11.0,0.0,-0.1860796898193946
2425,Newcastle,Brentford,29,22.0,18.0,4.0,0.23451355999272305
2425,Newcastle,Leicester,30,4.0,4.0,0.0,1.1550953193749192
2425,Newcastle,Man United,31,5.0,7.0,-2.0,0.6904601266143862
2425,Newcastle,Crystal Palace,32,3.0,4.0,-1.0,0.3908027186328056
2425,Newcastle,Aston Villa,33,2.0,7.0,-5.0,-0.1828807235540033
2425,Newcastle,Ipswich,34,6.0,6.0,0.0,0.6786636351186819
2425,Newcastle,Brighton,35,7.0,7.0,0.0,-0.5658637876989377
2425,Newcastle,Chelsea,36,6.0,6.0,0.0,-0.009251374895278497
2425,Newcastle,Arsenal,37,7.0,7.0,0.0,1.2061226631016828
2425,Newcastle,Everton,38,6.0,7.0,-1.0,-0.6031047085871095
2425,Nott'm Forest,Southampton,2,7.0,7.0,0.0,0.9628192357329148
2425,Nott'm Forest,Wolves,3,7.0,6.0,1.0,0.015892798758762927
2425,Nott'm Forest,Liverpool,4,14.0,12.0,2.0,-0.2566840867183142
2425,Nott'm Forest,Brighton,5,7.0,7.0,0.0,-0.47981382241495596
2425,Nott'm Forest,Fulham,6,6.0,7.0,-1.0,-0.562928833119701
2425,Nott'm Forest,Chelsea,7,7.0,7.0,0.0,0.6323225458359298
2425,Nott'm Forest,Crystal Palace,8,15.0,16.0,-1.0,0.42363334701102917
2425,Nott'm Forest,Leicester,9,4.0,6.0,-2.0,0.8208222179609599
2425,Nott'm Forest,West Ham,10,7.0,6.0,1.0,0.6728339777263894
2425,Nott'm Forest,Newcastle,11,7.0,8.0,-1.0,-0.15849932278258771
2425,Nott'm Forest,Arsenal,12,13.0,12.0,1.0,-0.38137112057592276
2425,Nott'm Forest,Ipswich,13,7.0,5.0,2.0,-1.013148376841668
2425,Nott'm Forest,Man City,14,4.0,3.0,1.0,-0.23546175933536584
2425,Nott'm Forest,Man United,15,2.0,2.0,0.0,-0.5482044794993931
2425,Nott'm Forest,Aston Villa,16,7.0,7.0,0.0,0.9424604593957662
2425,Nott'm Forest,Brentford,17,6.0,5.0,1.0,-0.28593300779983755
2425,Nott'm Forest,Tottenham,18,5.0,3.0,2.0,-0.3807517740035655
2425,Nott'm Forest,Everton,19,3.0,3.0,0.0,0.9424170974283046
2425,Nott'm Forest,Wolves,20,8.0,8.0,0.0,1.4334454118852853
2425,Nott'm Forest,Liverpool,21,8.0,9.0,-1.0,-0.507219341238463
2425,Nott'm Forest,Southampton,22,4.0,2.0,2.0,0.03476391046853822
2425,Nott'm Forest,Bournemouth,23,6.0,7.0,-1.0,-0.06414304639189494
2425,Nott'm Forest,Brighton,24,6.0,6.0,0.0,1.9741344990237397
2425,Nott'm Forest,Fulham,25,14.0,14.0,0.0,-0.6299249186175555
2425,Nott'm Forest,Newcastle,26,7.0,7.0,0.0,1.2943799176695374
2425,Nott'm Forest,Arsenal,27,3.0,4.0,-1.0,-0.4522291043962148
2425,Nott'm Forest,Man City,28,9.0,9.0,0.0,-0.769364976728355
2425,Nott'm Forest,Ipswich,29,7.0,7.0,0.0,-0.34031366624888393
2425,Nott'm Forest,Man United,30,17.0,16.0,1.0,-0.9569514032487817
2425,Nott'm Forest,Aston Villa,31,3.0,2.0,1.0,-0.12936536047932623
2425,Nott'm Forest,Everton,32,6.0,7.0,-1.0,-0.905063786809709
2425,Nott'm Forest,Tottenham,33,9.0,8.0,1.0,-0.8147658608610726
2425,Nott'm Forest,Brentford,34,9.0,12.0,-3.0,-0.8613709817855741
2425,Nott'm Forest,Crystal Palace,35,4.0,12.0,-8.0,-0.5569332719439871
2425,Nott'm Forest,Leicester,36,5.0,7.0,-2.0,-0.34248275164487363
2425,Nott'm Forest,West Ham,37,7.0,7.0,0.0,0.778096988803388
2425,Nott'm Forest,Chelsea,38,7.0,8.0,-1.0,0.313462387312579
2425,Southampton,Nott'm Forest,2,7.0,7.0,0.0,-0.7852577328357584
2425,Southampton,Brentford,3,7.0,5.0,2.0,0.731972458967184
2425,Southampton,Man United,4,13.0,12.0,1.0,-0.5294730199353683
2425,Southampton,Ipswich,5,7.0,7.0,0.0,1.4217909713452066
2425,Southampton,Bournemouth,6,9.0,9.0,0.0,-0.0796967430746125
2425,Southampton,Arsenal,7,4.0,7.0,-3.0,0.6991530383728651
2425,Southampton,Leicester,8,14.0,14.0,0.0,0.8828484492239868
2425,Southampton,Man City,9,7.0,6.0,1.0,-0.38917315319943646
2425,Southampton,Everton,10,7.0,6.0,1.0,-0.43201420660177603
2425,Southampton,Wolves,11,7.0,6.0,1.0,-0.04055487122780088
2425,Southampton,Liverpool,12,14.0,14.0,0.0,-0.1162710739605981
2425,Southampton,Brighton,13,5.0,6.0,-1.0,0.13903602651468672
2425,Southampton,Chelsea,14,4.0,3.0,1.0,0.9833877138541443
2425,Southampton,Aston Villa,15,2.0,2.0,0.0,-0.41681782436669385
2425,Southampton,Tottenham,16,8.0,7.0,1.0,0.04372270848276649
2425,Southampton,Fulham,17,6.0,7.0,-1.0,-0.42324054175519316
2425,Southampton,West Ham,18,4.0,5.0,-1.0,0.9711674034796485
2425,Southampton,Crystal Palace,19,3.0,3.0,0.0,0.3451174616930496
2425,Southampton,Brentford,20,6.0,2.0,4.0,-0.8712427063348351
2425,Southampton,Man United,21,12.0,11.0,1.0,0.48950500587937773
2425,Southampton,Nott'm Forest,22,2.0,4.0,-2.0,0.4425683491282081
2425,Southampton,Newcastle,23,6.0,7.0,-1.0,-0.15259611033564857
2425,Southampton,Ipswich,24,7.0,7.0,0.0,-0.029741892640222867
2425,Southampton,Bournemouth,25,14.0,14.0,0.0,0.02428528969966459
2425,Southampton,Brighton,26,7.0,7.0,0.0,-0.8206871363359315
2425,Southampton,Chelsea,27,3.0,3.0,0.0,0.08836391518106634
2425,Southampton,Liverpool,28,10.0,9.0,1.0,-0.1075597231394072
2425,Southampton,Wolves,29,7.0,6.0,1.0,0.2616102700065315
2425,Southampton,Crystal Palace,30,18.0,25.0,-7.0,-0.3824247156192183
2425,Southampton,Tottenham,31,3.0,2.0,1.0,-0.22369905369974663
2425,Southampton,Aston Villa,32,6.0,6.0,0.0,-0.5708047279535342
2425,Southampton,West Ham,33,7.0,6.0,1.0,-0.07907721763709485
2425,Southampton,Fulham,34,7.0,6.0,1.0,0.07423572488907637
2425,Southampton,Leicester,35,7.0,7.0,0.0,-0.7106160134876055
2425,Southampton,Man City,36,7.0,7.0,0.0,-0.7928033707251883
2425,Southampton,Everton,37,7.0,7.0,0.0,0.2563377581540993
2425,Southampton,Arsenal,38,7.0,6.0,1.0,-0.104845264553738
2425,Tottenham,Everton,2,4.0,7.0,-3.0,0.9702671683801694
2425,Tottenham,Newcastle,3,7.0,6.0,1.0,0.2849901106109334
2425,Tottenham,Arsenal,4,14.0,15.0,-1.0,-0.39392109835155675
2425,Tottenham,Brentford,5,6.0,7.0,-1.0,2.003010803242957
2425,Tottenham,Man United,6,8.0,7.0,1.0,3.9260660552122157
2425,Tottenham,Brighton,7,7.0,8.0,-1.0,-0.25059792050921326
2425,Tottenham,West Ham,8,12.0,13.0,-1.0,-0.6307039140530859
2425,Tottenham,Crystal Palace,9,8.0,5.0,3.0,-0.4549591222750087
2425,Tottenham,Aston Villa,10,7.0,8.0,-1.0,0.4382849759670686
2425,Tottenham,Ipswich,11,7.0,7.0,0.0,-0.7409077305503429
2425,Tottenham,Man City,12,13.0,14.0,-1.0,2.0231644358007097
2425,Tottenham,Fulham,13,7.0,7.0,0.0,-0.44293180976103996
2425,Tottenham,Bournemouth,14,4.0,5.0,-1.0,-0.6854136708721854
2425,Tottenham,Chelsea,15,2.0,3.0,-1.0,1.6906932305274907
2425,Tottenham,Southampton,16,7.0,8.0,-1.0,1.5445758713589983
2425,Tottenham,Liverpool,17,6.0,8.0,-2.0,-0.07739690417882295
2425,Tottenham,Nott'm Forest,18,3.0,5.0,-2.0,-0.32077722302226763
2425,Tottenham,Wolves,19,3.0,2.0,1.0,-0.19922826963549056
2425,Tottenham,Newcastle,20,5.0,4.0,1.0,-0.6477198916836082
2425,Tottenham,Arsenal,21,11.0,11.0,0.0,-0.19169614822356995
2425,Tottenham,Everton,22,3.0,3.0,0.0,0.01721270144691789
2425,Tottenham,Leicester,23,7.0,7.0,0.0,-1.3326954885843076
2425,Tottenham,Brentford,24,7.0,7.0,0.0,-0.5992619802501404
2425,Tottenham,Man United,25,14.0,14.0,0.0,0.15704286542470025
2425,Tottenham,Ipswich,26,5.0,7.0,-2.0,-0.4470858631892878
2425,Tottenham,Man City,27,4.0,3.0,1.0,-0.28506799789882487
2425,Tottenham,Bournemouth,28,10.0,11.0,-1.0,-1.0142896091397027
2425,Tottenham,Fulham,29,6.0,7.0,-1.0,0.22165746984413004
2425,Tottenham,Chelsea,30,18.0,18.0,0.0,0.12561214808446852
2425,Tottenham,Southampton,31,2.0,3.0,-1.0,-0.989716828658876
2425,Tottenham,Wolves,32,7.0,7.0,0.0,0.222565557862048
2425,Tottenham,Nott'm Forest,33,8.0,9.0,-1.0,0.7142306216370131
2425,Tottenham,Liverpool,34,5.0,7.0,-2.0,-0.532157922655627
2425,Tottenham,West Ham,35,6.0,7.0,-1.0,-0.844091746654911
2425,Tottenham,Crystal Palace,36,7.0,5.0,2.0,-0.9987125872668701
2425,Tottenham,Aston Villa,37,5.0,6.0,-1.0,-0.8317087247860809
2425,Tottenham,Brighton,38,8.0,5.0,3.0,-0.5538600561094942
2425,West Ham,Crystal Palace,2,6.0,6.0,0.0,0.39153661468696166
2425,West Ham,Man City,3,7.0,7.0,0.0,-0.26924117976833206
2425,West Ham,Fulham,4,13.0,14.0,-1.0,-0.23736130359796304
2425,West Ham,Chelsea,5,6.0,6.0,0.0,-0.4541900299959658
2425,West Ham,Brentford,6,7.0,7.0,0.0,-0.31867078743409327
2425,West Ham,Ipswich,7,7.0,6.0,1.0,2.4625463357762003
2425,West Ham,Tottenham,8,13.0,12.0,1.0,-0.4548967453309911
2425,West Ham,Man United,9,8.0,8.0,0.0,0.8258172772423575
2425,West Ham,Nott'm Forest,10,6.0,7.0,-1.0,-0.9360969116345066
2425,West Ham,Everton,11,7.0,7.0,0.0,-0.14842392496874468
2425,West Ham,Newcastle,12,16.0,15.0,1.0,-0.10209761490807423
2425,West Ham,Arsenal,13,4.0,7.0,-3.0,0.31567899570933655
2425,West Ham,Leicester,14,3.0,3.0,0.0,1.226901120380626
2425,West Ham,Wolves,15,5.0,5.0,0.0,-0.13701241430081024
2425,West Ham,Bournemouth,16,7.0,8.0,-1.0,0.04217785691526621
2425,West Ham,Brighton,17,4.0,6.0,-2.0,-0.04599184086038188
2425,West Ham,Southampton,18,5.0,4.0,1.0,0.08059205399420555
2425,West Ham,Liverpool,19,3.0,2.0,1.0,-0.4737760451999329
2425,West Ham,Man City,20,5.0,6.0,-1.0,0.5396587926078155
2425,West Ham,Fulham,21,10.0,9.0,1.0,-0.18956395396427816
2425,West Ham,Crystal Palace,22,3.0,2.0,1.0,-1.178449089241543
2425,West Ham,Aston Villa,23,8.0,7.0,1.0,0.6287644817837517
2425,West Ham,Chelsea,24,8.0,9.0,-1.0,0.1968525893203783
2425,West Ham,Brentford,25,11.0,13.0,-2.0,-0.792935123071966
2425,West Ham,Arsenal,26,7.0,7.0,0.0,0.2759139838638849
2425,West Ham,Leicester,27,5.0,6.0,-1.0,-0.31681613405345876
2425,West Ham,Newcastle,28,11.0,11.0,0.0,-0.45580173834082804
2425,West Ham,Everton,29,4.0,6.0,-2.0,-0.5226352614382767
2425,West Ham,Wolves,30,17.0,17.0,0.0,0.6404932006931499
2425,West Ham,Bournemouth,31,3.0,2.0,1.0,-0.33521331130280574
2425,West Ham,Liverpool,32,7.0,7.0,0.0,0.6559864918172017
2425,West Ham,Southampton,33,6.0,7.0,-1.0,-1.2454841828505612
2425,West Ham,Brighton,34,7.0,7.0,0.0,0.20003204367305982
2425,West Ham,Tottenham,35,7.0,6.0,1.0,-0.4573188955930225
2425,West Ham,Man United,36,7.0,7.0,0.0,1.0117701806513126
2425,West Ham,Nott'm Forest,37,7.0,7.0,0.0,-0.4581033781896051
2425,West Ham,Ipswich,38,7.0,7.0,0.0,-0.6096314056393604
2425,Wolves,Chelsea,2,7.0,6.0,1.0,1.2793104633393915
2425,Wolves,Nott'm Forest,3,6.0,7.0,-1.0,-0.06586631234518592
2425,Wolves,Newcastle,4,15.0,14.0,1.0,0.2676606913209709
2425,Wolves,Aston Villa,5,5.0,6.0,-1.0,-0.4661759234224836
2425,Wolves,Liverpool,6,7.0,7.0,0.0,-0.18285392272917056
2425,Wolves,Brentford,7,6.0,7.0,-1.0,-0.4282879598136299
2425,Wolves,Man City,8,14.0,14.0,0.0,-0.3813155533205981
2425,Wolves,Brighton,9,6.0,7.0,-1.0,0.13270071632286462
2425,Wolves,Crystal Palace,10,7.0,6.0,1.0,0.3357015933928289
2425,Wolves,Southampton,11,6.0,7.0,-1.0,-1.181458315996565
2425,Wolves,Fulham,12,14.0,14.0,0.0,0.474852716431969
2425,Wolves,Bournemouth,13,7.0,7.0,0.0,-0.30148530920914696
2425,Wolves,Everton,14,4.0,3.0,1.0,-0.1278322166464272
2425,Wolves,West Ham,15,5.0,5.0,0.0,0.24447262793491253
2425,Wolves,Ipswich,16,4.0,6.0,-2.0,-0.5766395479405222
2425,Wolves,Leicester,17,7.0,7.0,0.0,-0.41468104990801624
2425,Wolves,Man United,18,4.0,4.0,0.0,-0.49420871729380256
2425,Wolves,Tottenham,19,2.0,3.0,-1.0,-0.5931838611647183
2425,Wolves,Nott'm Forest,20,8.0,8.0,0.0,0.6755762439457098
2425,Wolves,Newcastle,21,8.0,11.0,-3.0,0.49289661947699703
2425,Wolves,Chelsea,22,5.0,6.0,-1.0,0.13746065434404187
2425,Wolves,Arsenal,23,4.0,6.0,-2.0,-0.3491064224614976
2425,Wolves,Aston Villa,24,7.0,6.0,1.0,0.793478873186513
2425,Wolves,Liverpool,25,14.0,3.0,11.0,0.2925107648920484
2425,Wolves,Bournemouth,26,6.0,7.0,-1.0,1.1479833579284033
2425,Wolves,Fulham,27,3.0,3.0,0.0,-0.12944466069730165
2425,Wolves,Everton,28,11.0,10.0,1.0,-0.3823991397846829
2425,Wolves,Southampton,29,6.0,7.0,-1.0,-1.1691873714267793
2425,Wolves,West Ham,30,17.0,17.0,0.0,-0.40434253557585476
2425,Wolves,Ipswich,31,3.0,2.0,1.0,1.328406931118226
2425,Wolves,Tottenham,32,7.0,7.0,0.0,0.7185508098113194
2425,Wolves,Man United,33,7.0,6.0,1.0,-0.8905098112197981
2425,Wolves,Leicester,34,6.0,5.0,1.0,0.6782788086177012
2425,Wolves,Man City,35,6.0,10.0,-4.0,-0.31040044542610823
2425,Wolves,Brighton,36,7.0,6.0,1.0,-0.4639223236343045
2425,Wolves,Crystal Palace,37,10.0,9.0,1.0,0.3556141341078507
2425,Wolves,Brentford,38,4.0,7.0,-3.0,-0.26841427898733605
2526,Arsenal,Leeds,2,6.0,4.0,2.0,-0.07833181786374444
2526,Arsenal,Liverpool,3,7.0,5.0,2.0,-1.1617353020558103
2526,Arsenal,Nott'm Forest,4,12.0,12.0,0.0,0.4929136520819042
2526,Arsenal,Man City,5,8.0,7.0,1.0,-1.0607411881151434
2526,Arsenal,Newcastle,6,7.0,7.0,0.0,0.336163412196949
2526,Arsenal,West Ham,7,5.0,4.0,1.0,-0.19528396206846788
2526,Arsenal,Fulham,8,14.0,14.0,0.0,0.2047644179937822
2526,Arsenal,Crystal Palace,9,7.0,7.0,0.0,-1.3160711464393433
2526,Arsenal,Burnley,10,6.0,6.0,0.0,0.03703725440558214
2526,Arsenal,Sunderland,11,7.0,4.0,3.0,0.4477207550602844
2526,Arsenal,Tottenham,12,14.0,15.0,-1.0,0.16202301583732748
2526,Arsenal,Chelsea,13,7.0,8.0,-1.0,-0.6061594167509274
2526,Arsenal,Brentford,14,3.0,4.0,-1.0,0.5263937006435935
2526,Arsenal,Aston Villa,15,2.0,2.0,0.0,0.07171169567941016
2526,Arsenal,Wolves,16,7.0,5.0,2.0,-0.9425477512304208
2526,Arsenal,Everton,17,7.0,7.0,0.0,-0.75988775548098
2526,Arsenal,Brighton,18,6.0,7.0,-1.0,0.5906203523922853
2526,Arsenal,Aston Villa,19,3.0,3.0,0.0,2.2235383565872233
2526,Arsenal,Bournemouth,20,3.0,3.0,0.0,-0.41206950481639093
2526,Arsenal,Liverpool,21,5.0,4.0,1.0,-1.3158701832626347
2526,Arsenal,Nott'm Forest,22,8.0,10.0,-2.0,0.9128327477392604
2526,Arsenal,Man United,23,7.0,8.0,-1.0,-0.4511372128308453
2526,Arsenal,Leeds,24,5.0,4.0,1.0,1.8665890675561991
2526,Arsenal,Sunderland,25,7.0,4.0,3.0,-1.1106493968757007
2526,Arsenal,Brentford,26,5.0,5.0,0.0,-0.9344020951375124
2526,Arsenal,Wolves,27,6.0,7.0,-1.0,-0.08042441372020415
2526,Arsenal,Tottenham,28,3.0,11.0,-8.0,1.5891357986871772
2526,Arsenal,Chelsea,29,7.0,8.0,-1.0,-0.5307847704784754
2526,Arsenal,Brighton,30,3.0,3.0,0.0,-1.0794236979582799
2526,Arsenal,Everton,31,9.0,10.0,-1.0,-0.35230982850509074
2526,Arsenal,Bournemouth,32,27.0,21.0,6.0,0.3298955028539532
2526,Arsenal,Man City,33,8.0,7.0,1.0,0.8368631925524141
2526,Arsenal,Newcastle,34,6.0,7.0,-1.0,-1.4849484202664107
2526,Arsenal,Fulham,35,7.0,7.0,0.0,1.7962271870123008
2526,Arsenal,West Ham,36,7.0,8.0,-1.0,-0.6056404650364089
2526,Arsenal,Burnley,37,8.0,8.0,0.0,-1.8098071847830832
2526,Arsenal,Crystal Palace,38,5.0,7.0,-2.0,2.1328535798171178
2526,Aston Villa,Brentford,2,7.0,6.0,1.0,-0.3206694382469779
2526,Aston Villa,Crystal Palace,3,8.0,7.0,1.0,-0.43417567366905896
2526,Aston Villa,Everton,4,12.0,14.0,-2.0,-1.039354915689232
2526,Aston Villa,Sunderland,5,7.0,7.0,0.0,-0.48132767285395417
2526,Aston Villa,Fulham,6,7.0,7.0,0.0,-0.36663418442710904
2526,Aston Villa,Burnley,7,7.0,7.0,0.0,-0.5570174613962278
2526,Aston Villa,Tottenham,8,14.0,15.0,-1.0,-0.9523059349189411
2526,Aston Villa,Man City,9,7.0,7.0,0.0,-0.4994693941877073
2526,Aston Villa,Liverpool,10,6.0,7.0,-1.0,-0.8087700875611417
2526,Aston Villa,Bournemouth,11,7.0,6.0,1.0,0.3181718542057761
2526,Aston Villa,Leeds,12,14.0,14.0,0.0,0.09313874815463308
2526,Aston Villa,Wolves,13,7.0,7.0,0.0,-0.7783113680824749
2526,Aston Villa,Brighton,14,3.0,3.0,0.0,1.9538163045953914
2526,Aston Villa,Arsenal,15,2.0,2.0,0.0,1.726757332756704
2526,Aston Villa,West Ham,16,8.0,7.0,1.0,-0.9414511757732956
2526,Aston Villa,Man United,17,7.0,5.0,2.0,0.4533671311436098
2526,Aston Villa,Chelsea,18,6.0,7.0,-1.0,0.6741868261887964
2526,Aston Villa,Arsenal,19,3.0,3.0,0.0,2.1311011289436803
2526,Aston Villa,Nott'm Forest,20,3.0,3.0,0.0,-0.37364251229955214
2526,Aston Villa,Crystal Palace,21,4.0,3.0,1.0,0.7310930038305801
2526,Aston Villa,Everton,22,10.0,10.0,0.0,-0.8015455888848194
2526,Aston Villa,Newcastle,23,6.0,7.0,-1.0,0.012029093433620908
2526,Aston Villa,Brentford,24,7.0,7.0,0.0,0.5639957955166586
2526,Aston Villa,Bournemouth,25,6.0,7.0,-1.0,-0.6310085566429822
2526,Aston Villa,Brighton,26,4.0,3.0,1.0,-0.8980353952629465
2526,Aston Villa,Leeds,27,9.0,10.0,-1.0,-0.29695310541655884
2526,Aston Villa,Wolves,28,6.0,5.0,1.0,-0.2651165475787587
2526,Aston Villa,Chelsea,29,4.0,3.0,1.0,-0.6277568860446616
2526,Aston Villa,Man United,30,10.0,10.0,0.0,0.054734695818022594
2526,Aston Villa,West Ham,31,7.0,7.0,0.0,0.6033681249674656
2526,Aston Villa,Nott'm Forest,32,20.0,20.0,0.0,-0.10957079689676785
2526,Aston Villa,Sunderland,33,7.0,7.0,0.0,2.1622229419930914
2526,Aston Villa,Fulham,34,5.0,7.0,-2.0,-0.5083017459224688
2526,Aston Villa,Tottenham,35,8.0,8.0,0.0,-0.9882625682463775
2526,Aston Villa,Burnley,36,6.0,8.0,-2.0,-0.1170452181938495
2526,Aston Villa,Liverpool,37,5.0,6.0,-1.0,1.001844295208067
2526,Aston Villa,Man City,38,8.0,4.0,4.0,1.342860309894643
2526,Bournemouth,Wolves,2,7.0,6.0,1.0,-0.35713690388192565
2526,Bournemouth,Tottenham,3,7.0,7.0,0.0,0.6748059961357717
2526,Bournemouth,Brighton,4,14.0,13.0,1.0,-0.9525279175679189
2526,Bournemouth,Newcastle,5,7.0,7.0,0.0,-1.2260914987851046
2526,Bournemouth,Leeds,6,6.0,7.0,-1.0,-0.34297944823186555
2526,Bournemouth,Fulham,7,6.0,5.0,1.0,-0.5847251627145373
2526,Bournemouth,Crystal Palace,8,14.0,13.0,1.0,0.5635612855393308
2526,Bournemouth,Nott'm Forest,9,7.0,8.0,-1.0,-1.3415181816716613
2526,Bournemouth,Man City,10,7.0,7.0,0.0,-0.3153406190036797
2526,Bournemouth,Aston Villa,11,6.0,7.0,-1.0,-0.24678509656568282
2526,Bournemouth,West Ham,12,13.0,14.0,-1.0,0.6368533915578909
2526,Bournemouth,Sunderland,13,7.0,7.0,0.0,0.21876946055858082
2526,Bournemouth,Everton,14,3.0,3.0,0.0,-1.2556990355201894
2526,Bournemouth,Chelsea,15,3.0,2.0,1.0,-0.460014113062577
2526,Bournemouth,Man United,16,9.0,7.0,2.0,1.071257145961489
2526,Bournemouth,Burnley,17,4.0,6.0,-2.0,-0.7216494988754842
2526,Bournemouth,Brentford,18,7.0,7.0,0.0,1.1243084516352762
2526,Bournemouth,Chelsea,19,3.0,3.0,0.0,1.9569886811760537
2526,Bournemouth,Arsenal,20,3.0,3.0,0.0,-0.1524105674980245
2526,Bournemouth,Tottenham,21,4.0,3.0,1.0,-0.5800114812722896
2526,Bournemouth,Brighton,22,12.0,12.0,0.0,-0.39729949557202504
2526,Bournemouth,Liverpool,23,4.0,7.0,-3.0,1.6270170946880467
2526,Bournemouth,Wolves,24,6.0,7.0,-1.0,-0.1575425509763182
2526,Bournemouth,Aston Villa,25,7.0,6.0,1.0,-0.005225220724911717
2526,Bournemouth,Everton,26,3.0,3.0,0.0,-0.13195755952384602
2526,Bournemouth,West Ham,27,10.0,10.0,0.0,-1.1796033873783358
2526,Bournemouth,Sunderland,28,6.0,5.0,1.0,-0.103410529941939
2526,Bournemouth,Brentford,29,3.0,3.0,0.0,0.5570679822962197
2526,Bournemouth,Burnley,30,10.0,10.0,0.0,0.2958321948834173
2526,Bournemouth,Man United,31,6.0,5.0,1.0,-0.5630953217162908
2526,Bournemouth,Arsenal,32,21.0,27.0,-6.0,0.49627206873200114
2526,Bournemouth,Newcastle,33,7.0,6.0,1.0,1.9159372111433064
2526,Bournemouth,Leeds,34,4.0,4.0,0.0,0.19481990644846592
2526,Bournemouth,Crystal Palace,35,10.0,8.0,2.0,-0.281902422238014
2526,Bournemouth,Fulham,36,6.0,6.0,0.0,-0.5690720625608632
2526,Bournemouth,Man City,37,10.0,5.0,5.0,0.22653694053915063
2526,Bournemouth,Nott'm Forest,38,4.0,7.0,-3.0,-0.29458516492458875
2526,Brentford,Aston Villa,2,6.0,7.0,-1.0,-0.5954831164069718
2526,Brentford,Sunderland,3,7.0,7.0,0.0,-0.7975275236959405
2526,Brentford,Chelsea,4,14.0,14.0,0.0,-0.5946605169198202
2526,Brentford,Fulham,5,7.0,7.0,0.0,-0.6493512055507135
2526,Brentford,Man United,6,6.0,6.0,0.0,1.309949234225413
2526,Brentford,Man City,7,8.0,8.0,0.0,-0.7079787643231429
2526,Brentford,West Ham,8,15.0,16.0,-1.0,1.863052462687001
2526,Brentford,Liverpool,9,5.0,6.0,-1.0,0.9205638913388663
2526,Brentford,Crystal Palace,10,6.0,6.0,0.0,-0.5767327585622781
2526,Brentford,Newcastle,11,7.0,7.0,0.0,0.3027347217959966
2526,Brentford,Brighton,12,13.0,13.0,0.0,-0.5784761511542953
2526,Brentford,Burnley,13,7.0,7.0,0.0,0.5675572457073419
2526,Brentford,Arsenal,14,4.0,3.0,1.0,-0.257359250289082
