season,player_code,role,dc,hit,mins,opp_str,own_str,conceded,is_home
2025-2026,613804,FB,16.0,1.0,90,1.5206081081081082,1.2106569343065694,1.0,True
2025-2026,462116,CB,15.0,1.0,90,1.5206081081081082,1.2106569343065694,1.0,True
2025-2026,214590,FB,14.0,1.0,90,1.5206081081081082,1.2106569343065694,1.0,True
2025-2026,214048,CB,9.0,0.0,90,1.5206081081081082,1.2106569343065694,1.0,True
2025-2026,465642,CB,11.0,1.0,90,1.238896551724138,1.461830985915493,3.0,False
2025-2026,78916,CB,7.0,0.0,90,1.238896551724138,1.461830985915493,3.0,False
2025-2026,220237,CB,7.0,0.0,64,1.238896551724138,1.461830985915493,3.0,False
2025-2026,575476,CB,19.0,1.0,90,1.7102097902097901,1.1928571428571428,2.0,True
2025-2026,500151,FB,9.0,0.0,90,1.7102097902097901,1.1928571428571428,2.0,True
2025-2026,209365,CB,11.0,1.0,90,1.1952777777777779,1.7063125,2.0,False
2025-2026,215136,FB,14.0,1.0,90,1.7102097902097901,1.1928571428571428,2.0,True
2025-2026,106760,FB,7.0,0.0,90,1.1952777777777779,1.7063125,2.0,False
2025-2026,216051,FB,10.0,1.0,67,1.1952777777777779,1.7063125,2.0,False
2025-2026,550864,CB,8.0,0.0,76,1.1952777777777779,1.7063125,2.0,False
2025-2026,227444,CB,11.0,1.0,90,1.7102097902097901,1.1928571428571428,2.0,True
2025-2026,226597,CB,12.0,1.0,90,0.8622666666666667,1.7187234042553192,0.0,False
2025-2026,477717,CB,10.0,1.0,90,1.6668918918918918,0.8541558441558441,2.0,True
2025-2026,494960,FB,5.0,0.0,90,1.6668918918918918,0.8541558441558441,2.0,True
2025-2026,462424,CB,11.0,1.0,90,0.8622666666666667,1.7187234042553192,0.0,False
2025-2026,180804,CB,21.0,1.0,90,1.6668918918918918,0.8541558441558441,2.0,True
2025-2026,466075,CB,10.0,1.0,71,0.8622666666666667,1.7187234042553192,0.0,False
2025-2026,445122,FB,7.0,0.0,90,0.8622666666666667,1.7187234042553192,0.0,False
2025-2026,58621,FB,11.0,1.0,90,1.6668918918918918,0.8541558441558441,2.0,True
2025-2026,174874,CB,13.0,1.0,90,0.975608108108108,1.270763358778626,0.0,True
2025-2026,167074,FB,6.0,0.0,90,0.975608108108108,1.270763358778626,0.0,True
2025-2026,232892,CB,5.0,0.0,90,0.975608108108108,1.270763358778626,0.0,True
2025-2026,431248,CB,10.0,1.0,90,1.2529139072847681,0.9484567901234568,3.0,False
2025-2026,231480,CB,16.0,1.0,90,1.2529139072847681,0.9484567901234568,3.0,False
2025-2026,490721,FB,10.0,1.0,90,1.2529139072847681,0.9484567901234568,3.0,False
2025-2026,469142,CB,12.0,1.0,90,1.378445945945946,1.5276335877862597,0.0,True
2025-2026,83299,CB,9.0,0.0,90,1.378445945945946,1.5276335877862597,0.0,True
2025-2026,231416,FB,8.0,0.0,90,1.378445945945946,1.5276335877862597,0.0,True
2025-2026,243526,FB,12.0,1.0,90,1.4670422535211267,1.4740853658536586,3.0,False
2025-2026,214225,CB,11.0,1.0,90,1.4670422535211267,1.4740853658536586,3.0,False
2025-2026,434752,CB,9.0,0.0,90,1.4670422535211267,1.4740853658536586,3.0,False
2025-2026,226182,FB,2.0,0.0,76,1.4670422535211267,1.4740853658536586,3.0,False
2025-2026,482609,FB,11.0,1.0,75,1.0653061224489795,1.7587671232876714,0.0,False
2025-2026,444463,CB,11.0,1.0,88,1.0653061224489795,1.7587671232876714,0.0,False
2025-2026,179268,FB,13.0,1.0,90,1.0653061224489795,1.7587671232876714,0.0,False
2025-2026,225796,FB,17.0,1.0,90,1.0653061224489795,1.7587671232876714,0.0,False
2025-2026,180736,CB,14.0,1.0,90,1.0653061224489795,1.7587671232876714,0.0,False
2025-2026,232859,FB,10.0,1.0,90,1.7197222222222224,1.078201438848921,1.0,True
2025-2026,441164,FB,3.0,0.0,72,1.7197222222222224,1.078201438848921,1.0,True
2025-2026,491279,CB,6.0,0.0,90,1.7197222222222224,1.078201438848921,1.0,True
2025-2026,431248,CB,9.0,0.0,90,1.7197222222222224,0.9484567901234568,3.0,False
2025-2026,523705,FB,10.0,1.0,90,1.7197222222222224,0.9484567901234568,3.0,False
2025-2026,490721,FB,6.0,0.0,90,1.7197222222222224,0.9484567901234568,3.0,False
2025-2026,231480,CB,6.0,0.0,90,1.7197222222222224,0.9484567901234568,3.0,False
2025-2026,510362,CB,3.0,0.0,90,1.7197222222222224,0.9484567901234568,3.0,False
2025-2026,179268,FB,6.0,0.0,90,0.975608108108108,1.7587671232876714,0.0,True
2025-2026,180736,CB,5.0,0.0,90,0.975608108108108,1.7587671232876714,0.0,True
2025-2026,444463,CB,7.0,0.0,90,0.975608108108108,1.7587671232876714,0.0,True
2025-2026,482609,FB,3.0,0.0,76,0.975608108108108,1.7587671232876714,0.0,True
2025-2026,465351,FB,11.0,1.0,90,1.6056953642384106,1.8621383647798742,0.0,True
2025-2026,472769,FB,10.0,1.0,90,1.6056953642384106,1.8621383647798742,0.0,True
2025-2026,171314,CB,7.0,0.0,90,1.6056953642384106,1.8621383647798742,0.0,True
2025-2026,477424,CB,5.0,0.0,90,1.6056953642384106,1.8621383647798742,0.0,True
2025-2026,492777,FB,8.0,0.0,82,1.8812337662337661,1.5653225806451612,3.0,False
2025-2026,97032,CB,4.0,0.0,90,1.8812337662337661,1.5653225806451612,3.0,False
2025-2026,204716,CB,7.0,0.0,90,1.8812337662337661,1.5653225806451612,3.0,False
2025-2026,215136,FB,9.0,0.0,90,1.378445945945946,1.1928571428571428,1.0,True
2025-2026,227444,CB,15.0,1.0,90,1.378445945945946,1.1928571428571428,1.0,True
2025-2026,500151,FB,7.0,0.0,90,1.378445945945946,1.1928571428571428,1.0,True
2025-2026,575476,CB,6.0,0.0,90,1.378445945945946,1.1928571428571428,1.0,True
2025-2026,434752,CB,6.0,0.0,81,1.1952777777777779,1.4740853658536586,3.0,False
2025-2026,214225,CB,9.0,0.0,90,1.1952777777777779,1.4740853658536586,3.0,False
2025-2026,243526,FB,6.0,0.0,81,1.1952777777777779,1.4740853658536586,3.0,False
2025-2026,226182,FB,6.0,0.0,90,1.1952777777777779,1.4740853658536586,3.0,False
2025-2026,101188,FB,4.0,0.0,90,1.6012587412587411,1.2532258064516129,0.0,True
2025-2026,244954,CB,2.0,0.0,90,1.6012587412587411,1.2532258064516129,0.0,True
2025-2026,199798,FB,4.0,0.0,90,1.6012587412587411,1.2532258064516129,0.0,True
2025-2026,199796,FB,5.0,0.0,90,1.6012587412587411,1.2532258064516129,0.0,True
2025-2026,494521,FB,6.0,0.0,62,1.241111111111111,1.598169014084507,4.0,False
2025-2026,221466,CB,14.0,1.0,90,1.241111111111111,1.598169014084507,4.0,False
2025-2026,607464,FB,3.0,0.0,90,1.5206081081081082,1.5833962264150943,1.0,True
2025-2026,472713,FB,6.0,0.0,69,1.5206081081081082,1.5833962264150943,1.0,True
2025-2026,444765,CB,9.0,0.0,90,1.5206081081081082,1.5833962264150943,1.0,True
2025-2026,432830,CB,5.0,0.0,90,1.5206081081081082,1.5833962264150943,1.0,True
2025-2026,465642,CB,15.0,1.0,90,1.565845070422535,1.461830985915493,3.0,False
2025-2026,77794,FB,3.0,0.0,90,1.565845070422535,1.461830985915493,3.0,False
2025-2026,220237,CB,10.0,1.0,90,1.565845070422535,1.461830985915493,3.0,False
2025-2026,78916,CB,14.0,1.0,72,1.565845070422535,1.461830985915493,3.0,False
2025-2026,200834,CB,6.0,0.0,90,1.6668918918918918,1.0265625,2.0,True
2025-2026,223827,CB,7.0,0.0,90,1.6668918918918918,1.0265625,2.0,True
2025-2026,445122,FB,4.0,0.0,90,1.0117021276595746,1.7187234042553192,2.0,False
2025-2026,462424,CB,6.0,0.0,90,1.0117021276595746,1.7187234042553192,2.0,False
2025-2026,247955,FB,7.0,0.0,86,1.6668918918918918,1.0265625,2.0,True
2025-2026,466075,CB,5.0,0.0,90,1.0117021276595746,1.7187234042553192,2.0,False
2025-2026,226597,CB,5.0,0.0,90,1.0117021276595746,1.7187234042553192,2.0,False
2025-2026,487676,FB,5.0,0.0,90,1.6668918918918918,1.0265625,2.0,True
2025-2026,434399,CB,7.0,0.0,90,1.6668918918918918,1.0265625,2.0,True
2025-2026,437499,CB,5.0,0.0,90,1.4670422535211267,1.561027397260274,0.0,True
2025-2026,247348,FB,4.0,0.0,90,1.4670422535211267,1.561027397260274,0.0,True
2025-2026,244723,FB,10.0,1.0,90,1.4670422535211267,1.561027397260274,0.0,True
2025-2026,427623,CB,12.0,1.0,90,1.4670422535211267,1.561027397260274,0.0,True
2025-2026,469142,CB,7.0,0.0,90,1.5676973684210527,1.5276335877862597,0.0,False
2025-2026,651426,CB,15.0,1.0,90,1.4670422535211267,1.561027397260274,0.0,True
2025-2026,83299,CB,6.0,0.0,90,1.5676973684210527,1.5276335877862597,0.0,False
2025-2026,231416,FB,4.0,0.0,90,1.5676973684210527,1.5276335877862597,0.0,False
2025-2026,106611,CB,2.0,0.0,90,1.2529139072847681,1.2333802816901407,0.0,True
2025-2026,224967,FB,7.0,0.0,90,1.2529139072847681,1.2333802816901407,0.0,True
2025-2026,232892,CB,10.0,1.0,90,1.2277852348993288,1.270763358778626,2.0,False
2025-2026,174874,CB,13.0,1.0,90,1.2277852348993288,1.270763358778626,2.0,False
2025-2026,17761,CB,7.0,0.0,90,1.2529139072847681,1.2333802816901407,0.0,True
2025-2026,167074,FB,13.0,1.0,90,1.2277852348993288,1.270763358778626,2.0,False
2025-2026,209365,CB,11.0,1.0,90,1.0653061224489795,1.7063125,2.0,False
2025-2026,221632,CB,7.0,0.0,87,1.7102097902097901,1.078201438848921,2.0,True
2025-2026,596777,FB,7.0,0.0,79,1.0653061224489795,1.7063125,2.0,False
2025-2026,441164,FB,4.0,0.0,66,1.7102097902097901,1.078201438848921,2.0,True
2025-2026,491279,CB,7.0,0.0,90,1.7102097902097901,1.078201438848921,2.0,True
2025-2026,106760,FB,7.0,0.0,90,1.0653061224489795,1.7063125,2.0,False
2025-2026,232859,FB,6.0,0.0,90,1.7102097902097901,1.078201438848921,2.0,True
2025-2026,95658,CB,0.0,0.0,71,1.0653061224489795,1.7063125,2.0,False
2025-2026,613804,FB,7.0,0.0,90,0.8622666666666667,1.2106569343065694,2.0,True
2025-2026,214590,FB,11.0,1.0,90,0.8622666666666667,1.2106569343065694,2.0,True
2025-2026,494960,FB,6.0,0.0,80,1.238896551724138,0.8541558441558441,3.0,False
2025-2026,58621,FB,7.0,0.0,90,1.238896551724138,0.8541558441558441,3.0,False
2025-2026,477717,CB,13.0,1.0,90,1.238896551724138,0.8541558441558441,3.0,False
2025-2026,462116,CB,8.0,0.0,90,0.8622666666666667,1.2106569343065694,2.0,True
2025-2026,214048,CB,7.0,0.0,90,0.8622666666666667,1.2106569343065694,2.0,True
2025-2026,180804,CB,10.0,1.0,90,1.238896551724138,0.8541558441558441,3.0,False
2025-2026,247348,FB,9.0,0.0,90,0.975608108108108,1.561027397260274,0.0,False
2025-2026,437499,CB,8.0,0.0,90,0.975608108108108,1.561027397260274,0.0,False
2025-2026,244723,FB,6.0,0.0,90,0.975608108108108,1.561027397260274,0.0,False
2025-2026,209036,CB,6.0,0.0,90,0.975608108108108,1.8621383647798742,0.0,False
2025-2026,516939,CB,12.0,1.0,90,1.5676973684210527,0.9484567901234568,2.0,True
2025-2026,427623,CB,7.0,0.0,82,0.975608108108108,1.561027397260274,0.0,False
2025-2026,497949,FB,4.0,0.0,87,1.5676973684210527,0.9484567901234568,2.0,True
2025-2026,510362,CB,11.0,1.0,90,1.5676973684210527,0.9484567901234568,2.0,True
2025-2026,431248,CB,8.0,0.0,74,1.5676973684210527,0.9484567901234568,2.0,True
2025-2026,523705,FB,4.0,0.0,90,1.5676973684210527,0.9484567901234568,2.0,True
2025-2026,106611,CB,11.0,1.0,90,1.7102097902097901,1.2333802816901407,0.0,False
2025-2026,106760,FB,6.0,0.0,90,1.2277852348993288,1.7063125,1.0,True
2025-2026,224967,FB,10.0,1.0,90,1.7102097902097901,1.2333802816901407,0.0,False
2025-2026,17761,CB,14.0,1.0,90,1.7102097902097901,1.2333802816901407,0.0,False
2025-2026,512462,CB,6.0,0.0,80,1.7102097902097901,1.2333802816901407,0.0,False
2025-2026,209365,CB,7.0,0.0,90,1.2277852348993288,1.7063125,1.0,True
2025-2026,550864,CB,5.0,0.0,90,1.2277852348993288,1.7063125,1.0,True
2025-2026,469142,CB,5.0,0.0,90,1.565845070422535,1.5276335877862597,1.0,True
2025-2026,444765,CB,11.0,1.0,90,1.4670422535211267,1.5833962264150943,2.0,False
2025-2026,432830,CB,8.0,0.0,90,1.4670422535211267,1.5833962264150943,2.0,False
2025-2026,231416,FB,6.0,0.0,90,1.565845070422535,1.5276335877862597,1.0,True
2025-2026,191866,CB,10.0,1.0,79,1.4670422535211267,1.5833962264150943,2.0,False
2025-2026,607464,FB,4.0,0.0,90,1.4670422535211267,1.5833962264150943,2.0,False
2025-2026,199796,FB,5.0,0.0,90,1.378445945945946,1.2532258064516129,1.0,False
2025-2026,214225,CB,12.0,1.0,90,1.241111111111111,1.4740853658536586,2.0,True
2025-2026,243526,FB,9.0,0.0,90,1.241111111111111,1.4740853658536586,2.0,True
2025-2026,199798,FB,6.0,0.0,90,1.378445945945946,1.2532258064516129,1.0,False
2025-2026,226182,FB,2.0,0.0,90,1.241111111111111,1.4740853658536586,2.0,True
2025-2026,222694,CB,6.0,0.0,90,1.241111111111111,1.4740853658536586,2.0,True
2025-2026,244954,CB,11.0,1.0,90,1.378445945945946,1.2532258064516129,1.0,False
2025-2026,215136,FB,18.0,1.0,90,1.6056953642384106,1.1928571428571428,0.0,False
2025-2026,97032,CB,11.0,1.0,90,1.1952777777777779,1.5653225806451612,3.0,True
2025-2026,575476,CB,19.0,1.0,90,1.6056953642384106,1.1928571428571428,0.0,False
2025-2026,544877,FB,3.0,0.0,67,1.1952777777777779,1.5653225806451612,3.0,True
2025-2026,227444,CB,13.0,1.0,90,1.6056953642384106,1.1928571428571428,0.0,False
2025-2026,500151,FB,7.0,0.0,90,1.6056953642384106,1.1928571428571428,0.0,False
2025-2026,232892,CB,7.0,0.0,90,1.0117021276595746,1.270763358778626,0.0,True
2025-2026,174874,CB,15.0,1.0,90,1.0117021276595746,1.270763358778626,0.0,True
2025-2026,200834,CB,14.0,1.0,90,1.2529139072847681,1.0265625,1.0,False
2025-2026,167074,FB,5.0,0.0,90,1.0117021276595746,1.270763358778626,0.0,True
2025-2026,247955,FB,6.0,0.0,90,1.2529139072847681,1.0265625,1.0,False
2025-2026,434399,CB,8.0,0.0,90,1.2529139072847681,1.0265625,1.0,False
2025-2026,487676,FB,6.0,0.0,89,1.2529139072847681,1.0265625,1.0,False
2025-2026,223827,CB,5.0,0.0,90,1.2529139072847681,1.0265625,1.0,False
2025-2026,58621,FB,8.0,0.0,90,1.7197222222222224,0.8541558441558441,2.0,True
2025-2026,109646,CB,11.0,1.0,90,0.8622666666666667,1.7587671232876714,0.0,False
2025-2026,180736,CB,6.0,0.0,90,0.8622666666666667,1.7587671232876714,0.0,False
2025-2026,180804,CB,7.0,0.0,90,1.7197222222222224,0.8541558441558441,2.0,True
2025-2026,179268,FB,4.0,0.0,90,0.8622666666666667,1.7587671232876714,0.0,False
2025-2026,494960,FB,7.0,0.0,90,1.7197222222222224,0.8541558441558441,2.0,True
2025-2026,477717,CB,12.0,1.0,90,1.7197222222222224,0.8541558441558441,2.0,True
2025-2026,214590,FB,11.0,1.0,90,1.6012587412587411,1.2106569343065694,2.0,False
2025-2026,613804,FB,10.0,1.0,90,1.6012587412587411,1.2106569343065694,2.0,False
2025-2026,221466,CB,5.0,0.0,90,1.238896551724138,1.598169014084507,2.0,True
2025-2026,462116,CB,10.0,1.0,90,1.6012587412587411,1.2106569343065694,2.0,False
2025-2026,214048,CB,11.0,1.0,90,1.6012587412587411,1.2106569343065694,2.0,False
2025-2026,494521,FB,4.0,0.0,90,1.238896551724138,1.598169014084507,2.0,True
2025-2026,466075,CB,7.0,0.0,90,1.0653061224489795,1.7187234042553192,1.0,True
2025-2026,448104,CB,6.0,0.0,87,1.0653061224489795,1.7187234042553192,1.0,True
2025-2026,487053,FB,6.0,0.0,90,1.6668918918918918,1.078201438848921,4.0,False
2025-2026,491279,CB,7.0,0.0,90,1.6668918918918918,1.078201438848921,4.0,False
2025-2026,221632,CB,13.0,1.0,90,1.6668918918918918,1.078201438848921,4.0,False
2025-2026,445122,FB,1.0,0.0,90,1.0653061224489795,1.7187234042553192,1.0,True
2025-2026,462424,CB,5.0,0.0,90,1.0653061224489795,1.7187234042553192,1.0,True
2025-2026,232859,FB,5.0,0.0,77,1.6668918918918918,1.078201438848921,4.0,False
2025-2026,171314,CB,4.0,0.0,90,1.5206081081081082,1.8621383647798742,2.0,False
2025-2026,465642,CB,10.0,1.0,90,1.8812337662337661,1.461830985915493,1.0,True
2025-2026,119471,CB,13.0,1.0,90,1.8812337662337661,1.461830985915493,1.0,True
2025-2026,472769,FB,2.0,0.0,90,1.5206081081081082,1.8621383647798742,2.0,False
2025-2026,477424,CB,6.0,0.0,90,1.5206081081081082,1.8621383647798742,2.0,False
2025-2026,487838,FB,5.0,0.0,76,1.8812337662337661,1.461830985915493,1.0,True
2025-2026,465351,FB,9.0,0.0,90,1.5206081081081082,1.8621383647798742,2.0,False
2025-2026,441191,FB,8.0,0.0,90,1.8812337662337661,1.461830985915493,1.0,True
2025-2026,432830,CB,22.0,1.0,90,0.8622666666666667,1.5833962264150943,1.0,True
2025-2026,607464,FB,9.0,0.0,90,0.8622666666666667,1.5833962264150943,1.0,True
2025-2026,444765,CB,8.0,0.0,90,0.8622666666666667,1.5833962264150943,1.0,True
2025-2026,494960,FB,12.0,1.0,90,1.565845070422535,0.8541558441558441,3.0,False
2025-2026,472713,FB,10.0,1.0,73,0.8622666666666667,1.5833962264150943,1.0,True
2025-2026,477717,CB,11.0,1.0,90,1.565845070422535,0.8541558441558441,3.0,False
2025-2026,180804,CB,7.0,0.0,90,1.565845070422535,0.8541558441558441,3.0,False
2025-2026,58621,FB,12.0,1.0,90,1.565845070422535,0.8541558441558441,3.0,False
2025-2026,97032,CB,7.0,0.0,90,1.238896551724138,1.5653225806451612,0.0,False
2025-2026,171287,FB,6.0,0.0,90,1.238896551724138,1.5653225806451612,0.0,False
2025-2026,204716,CB,13.0,1.0,90,1.238896551724138,1.5653225806451612,0.0,False
2025-2026,544877,FB,5.0,0.0,84,1.238896551724138,1.5653225806451612,0.0,False
2025-2026,233963,CB,10.0,1.0,90,1.6056953642384106,1.2106569343065694,2.0,True
2025-2026,462116,CB,5.0,0.0,90,1.6056953642384106,1.2106569343065694,2.0,True
2025-2026,613804,FB,6.0,0.0,90,1.6056953642384106,1.2106569343065694,2.0,True
2025-2026,214590,FB,6.0,0.0,90,1.6056953642384106,1.2106569343065694,2.0,True
2025-2026,171314,CB,1.0,0.0,90,1.378445945945946,1.8621383647798742,2.0,True
2025-2026,220627,CB,5.0,0.0,68,1.8812337662337661,1.4740853658536586,3.0,False
2025-2026,465351,FB,4.0,0.0,90,1.378445945945946,1.8621383647798742,2.0,True
2025-2026,214225,CB,9.0,0.0,90,1.8812337662337661,1.4740853658536586,3.0,False
2025-2026,226182,FB,3.0,0.0,90,1.8812337662337661,1.4740853658536586,3.0,False
2025-2026,222694,CB,10.0,1.0,90,1.8812337662337661,1.4740853658536586,3.0,False
2025-2026,472769,FB,8.0,0.0,90,1.378445945945946,1.8621383647798742,2.0,True
2025-2026,477424,CB,4.0,0.0,90,1.378445945945946,1.8621383647798742,2.0,True
2025-2026,465730,FB,3.0,0.0,83,1.1952777777777779,1.5276335877862597,0.0,False
2025-2026,231416,FB,7.0,0.0,90,1.1952777777777779,1.5276335877862597,0.0,False
2025-2026,469142,CB,4.0,0.0,90,1.1952777777777779,1.5276335877862597,0.0,False
2025-2026,485047,CB,13.0,1.0,90,1.4670422535211267,1.1928571428571428,2.0,True
2025-2026,227444,CB,5.0,0.0,90,1.4670422535211267,1.1928571428571428,2.0,True
2025-2026,215136,FB,8.0,0.0,90,1.4670422535211267,1.1928571428571428,2.0,True
2025-2026,83299,CB,7.0,0.0,90,1.1952777777777779,1.5276335877862597,0.0,False
2025-2026,500151,FB,3.0,0.0,90,1.4670422535211267,1.1928571428571428,2.0,True
2025-2026,482609,FB,6.0,0.0,90,1.6668918918918918,1.7587671232876714,1.0,True
2025-2026,225796,FB,3.0,0.0,90,1.6668918918918918,1.7587671232876714,1.0,True
2025-2026,180736,CB,7.0,0.0,90,1.6668918918918918,1.7587671232876714,1.0,True
2025-2026,445122,FB,6.0,0.0,90,1.7197222222222224,1.7187234042553192,1.0,False
2025-2026,444463,CB,13.0,1.0,90,1.6668918918918918,1.7587671232876714,1.0,True
2025-2026,500040,CB,5.0,0.0,90,1.7197222222222224,1.7187234042553192,1.0,False
2025-2026,448104,CB,6.0,0.0,90,1.7197222222222224,1.7187234042553192,1.0,False
2025-2026,179268,FB,8.0,0.0,90,1.6668918918918918,1.7587671232876714,1.0,True
2025-2026,167074,FB,18.0,1.0,90,1.0653061224489795,1.270763358778626,1.0,False
2025-2026,174874,CB,15.0,1.0,90,1.0653061224489795,1.270763358778626,1.0,False
2025-2026,441164,FB,7.0,0.0,90,1.2529139072847681,1.078201438848921,2.0,True
2025-2026,135720,CB,10.0,1.0,90,1.2529139072847681,1.078201438848921,2.0,True
2025-2026,232892,CB,10.0,1.0,90,1.0653061224489795,1.270763358778626,1.0,False
2025-2026,487053,FB,5.0,0.0,84,1.2529139072847681,1.078201438848921,2.0,True
2025-2026,491279,CB,7.0,0.0,90,1.2529139072847681,1.078201438848921,2.0,True
2025-2026,216051,FB,5.0,0.0,90,1.5676973684210527,1.7063125,1.0,False
2025-2026,106760,FB,8.0,0.0,81,1.5676973684210527,1.7063125,1.0,False
2025-2026,209365,CB,6.0,0.0,90,1.5676973684210527,1.7063125,1.0,False
2025-2026,247348,FB,7.0,0.0,90,1.7102097902097901,1.561027397260274,2.0,True
2025-2026,427623,CB,9.0,0.0,90,1.7102097902097901,1.561027397260274,2.0,True
2025-2026,437499,CB,14.0,1.0,90,1.7102097902097901,1.561027397260274,2.0,True
2025-2026,209036,CB,5.0,0.0,90,1.5676973684210527,1.8621383647798742,1.0,False
2025-2026,244723,FB,5.0,0.0,84,1.7102097902097901,1.561027397260274,2.0,True
2025-2026,441191,FB,9.0,0.0,90,1.2277852348993288,1.461830985915493,1.0,False
2025-2026,106611,CB,11.0,1.0,90,1.5206081081081082,1.2333802816901407,4.0,True
2025-2026,512462,CB,5.0,0.0,90,1.5206081081081082,1.2333802816901407,4.0,True
2025-2026,224967,FB,11.0,1.0,90,1.5206081081081082,1.2333802816901407,4.0,True
2025-2026,465642,CB,6.0,0.0,90,1.2277852348993288,1.461830985915493,1.0,False
2025-2026,487838,FB,4.0,0.0,89,1.2277852348993288,1.461830985915493,1.0,False
2025-2026,78916,CB,9.0,0.0,90,1.2277852348993288,1.461830985915493,1.0,False
2025-2026,17761,CB,7.0,0.0,90,1.5206081081081082,1.2333802816901407,4.0,True
2025-2026,221466,CB,14.0,1.0,90,1.0117021276595746,1.598169014084507,3.0,False
2025-2026,434399,CB,5.0,0.0,90,1.6012587412587411,1.0265625,2.0,True
2025-2026,494521,FB,7.0,0.0,90,1.0117021276595746,1.598169014084507,3.0,False
2025-2026,200834,CB,9.0,0.0,90,1.6012587412587411,1.0265625,2.0,True
2025-2026,223827,CB,10.0,1.0,90,1.6012587412587411,1.0265625,2.0,True
2025-2026,242882,CB,7.0,0.0,90,1.0117021276595746,1.598169014084507,3.0,False
2025-2026,201895,CB,9.0,0.0,90,1.6012587412587411,1.0265625,2.0,True
2025-2026,54469,FB,3.0,0.0,79,1.0117021276595746,1.598169014084507,3.0,False
2025-2026,199798,FB,9.0,0.0,90,0.975608108108108,1.2532258064516129,0.0,True
2025-2026,101188,FB,4.0,0.0,90,0.975608108108108,1.2532258064516129,0.0,True
2025-2026,199796,FB,5.0,0.0,90,0.975608108108108,1.2532258064516129,0.0,True
2025-2026,244954,CB,5.0,0.0,90,0.975608108108108,1.2532258064516129,0.0,True
2025-2026,510362,CB,12.0,1.0,90,1.241111111111111,0.9484567901234568,1.0,False
2025-2026,523705,FB,4.0,0.0,90,1.241111111111111,0.9484567901234568,1.0,False
2025-2026,516939,CB,8.0,0.0,90,1.241111111111111,0.9484567901234568,1.0,False
2025-2026,501837,CB,3.0,0.0,76,1.241111111111111,0.9484567901234568,1.0,False
2025-2026,497949,FB,2.0,0.0,76,1.241111111111111,0.9484567901234568,1.0,False
2025-2026,17761,CB,10.0,1.0,90,1.6012587412587411,1.2333802816901407,0.0,False
2025-2026,512462,CB,8.0,0.0,90,1.6012587412587411,1.2333802816901407,0.0,False
2025-2026,494521,FB,13.0,1.0,90,1.2277852348993288,1.598169014084507,1.0,True
2025-2026,224967,FB,6.0,0.0,90,1.6012587412587411,1.2333802816901407,0.0,False
2025-2026,551483,FB,11.0,1.0,90,1.2277852348993288,1.598169014084507,1.0,True
2025-2026,242882,CB,10.0,1.0,90,1.2277852348993288,1.598169014084507,1.0,True
2025-2026,465351,FB,11.0,1.0,90,1.2529139072847681,1.8621383647798742,4.0,False
2025-2026,477424,CB,8.0,0.0,90,1.2529139072847681,1.8621383647798742,4.0,False
2025-2026,171314,CB,8.0,0.0,90,1.2529139072847681,1.8621383647798742,4.0,False
2025-2026,472769,FB,8.0,0.0,90,1.2529139072847681,1.8621383647798742,4.0,False
2025-2026,232892,CB,13.0,1.0,90,1.8812337662337661,1.270763358778626,5.0,True
2025-2026,174874,CB,8.0,0.0,90,1.8812337662337661,1.270763358778626,5.0,True
2025-2026,221632,CB,12.0,1.0,90,1.5206081081081082,1.078201438848921,2.0,False
2025-2026,78916,CB,14.0,1.0,90,1.0653061224489795,1.461830985915493,2.0,True
2025-2026,135720,CB,15.0,1.0,90,1.5206081081081082,1.078201438848921,2.0,False
2025-2026,487838,FB,11.0,1.0,90,1.0653061224489795,1.461830985915493,2.0,True
2025-2026,441191,FB,12.0,1.0,90,1.0653061224489795,1.461830985915493,2.0,True
2025-2026,441164,FB,9.0,0.0,90,1.5206081081081082,1.078201438848921,2.0,False
2025-2026,465642,CB,4.0,0.0,90,1.0653061224489795,1.461830985915493,2.0,True
2025-2026,487053,FB,3.0,0.0,90,1.5206081081081082,1.078201438848921,2.0,False
2025-2026,198869,FB,13.0,1.0,90,1.565845070422535,1.7187234042553192,0.0,True
2025-2026,466075,CB,9.0,0.0,90,1.565845070422535,1.7187234042553192,0.0,True
2025-2026,448104,CB,10.0,1.0,90,1.565845070422535,1.7187234042553192,0.0,True
2025-2026,194010,FB,2.0,0.0,73,1.6668918918918918,1.5833962264150943,2.0,False
2025-2026,607464,FB,8.0,0.0,90,1.6668918918918918,1.5833962264150943,2.0,False
2025-2026,444765,CB,7.0,0.0,90,1.6668918918918918,1.5833962264150943,2.0,False
2025-2026,191866,CB,6.0,0.0,90,1.6668918918918918,1.5833962264150943,2.0,False
2025-2026,485047,CB,5.0,0.0,90,0.975608108108108,1.1928571428571428,0.0,False
2025-2026,227444,CB,9.0,0.0,90,0.975608108108108,1.1928571428571428,0.0,False
2025-2026,215136,FB,5.0,0.0,90,0.975608108108108,1.1928571428571428,0.0,False
2025-2026,497949,FB,7.0,0.0,90,1.1952777777777779,0.9484567901234568,1.0,True
2025-2026,500151,FB,2.0,0.0,90,0.975608108108108,1.1928571428571428,0.0,False
2025-2026,510362,CB,7.0,0.0,90,1.1952777777777779,0.9484567901234568,1.0,True
2025-2026,501837,CB,6.0,0.0,80,1.1952777777777779,0.9484567901234568,1.0,True
