season,team,arch,gap,early,rest,euro_jul_aug,euro_sept,is_mid,treat
2425,Tottenham,prior top-6,1.196401433540315,1.0115282606651521,-0.1848731728751629,False,False,0.0,0.0
2425,West Ham,prior 7-12,-0.02934533838298633,-0.021753543584880075,0.007591794798106254,False,False,1.0,0.0
2425,Wolves,prior 13-20,0.15017452178699792,0.11710156338088218,-0.03307295840611575,False,False,0.0,0.0
2526,Arsenal,prior top-6,-0.27063864491839307,-0.2787389755691201,-0.008100330650727045,False,False,0.0,0.0
2526,Aston Villa,prior top-6,-0.7691746339312386,-0.6545457825768258,0.11462885135441278,False,False,0.0,0.0
2526,Bournemouth,prior 7-12,-0.3830458580408762,-0.3348154098090646,0.048230448231811586,False,False,1.0,0.0
2526,Brentford,prior 7-12,-0.44287872856628424,-0.38326545582899546,0.05961327273728877,False,False,1.0,0.0
2526,Brighton,prior 7-12,-0.08676026774085768,-0.08800854339777664,-0.0012482756569189637,False,False,1.0,0.0
2526,Burnley,promoted,-0.12695873626370613,-0.0919475452634194,0.035011191000286726,False,False,0.0,0.0
2526,Chelsea,prior top-6,-0.023978001497679594,-0.025797210337191494,-0.0018192088395119002,False,False,0.0,0.0
2526,Crystal Palace,prior 7-12,0.45090118978205057,0.3722308200802584,-0.07867036970179218,True,False,1.0,1.0
2526,Everton,prior 13-20,0.04602891034571515,0.03510036392805669,-0.01092854641765846,False,False,0.0,0.0
2526,Fulham,prior 7-12,0.0010547077231089289,-0.0015871798268693449,-0.0026418875499782737,False,False,1.0,0.0
2526,Leeds,promoted,-0.47714022517452914,-0.412939791939146,0.06420043323538317,False,False,0.0,0.0
2526,Liverpool,prior top-6,-0.10461536516664394,-0.1033387545237155,0.0012766106429284302,False,False,0.0,0.0
2526,Man City,prior top-6,0.0226868866363752,-0.010271636537468432,-0.03295852317384363,False,False,0.0,0.0
2526,Man United,prior 13-20,-0.1354672874013174,-0.13594209416777198,-0.0004748067664545885,False,False,0.0,0.0
2526,Newcastle,prior top-6,-0.497162750530939,-0.42782766621175156,0.06933508431918743,False,False,0.0,0.0
2526,Nott'm Forest,prior 7-12,-0.2611845812482003,-0.2196450087604721,0.04153957248772824,False,False,1.0,0.0
2526,Sunderland,promoted,-0.19050750682230452,-0.16229922896648216,0.02820827785582236,False,False,0.0,0.0
2526,Tottenham,prior 13-20,-0.20086161055494087,-0.17703552906438344,0.023826081490557417,False,False,0.0,0.0
2526,West Ham,prior 13-20,-0.5428163683080565,-0.45364672054921157,0.08916964775884485,False,False,0.0,0.0
2526,Wolves,prior 13-20,-0.06344222105884065,-0.04938314675619371,0.01405907430264694,False,False,0.0,0.0
